Sourcefile	20260427 151445 Faraday Airdemo Scan Analog.qmp
Exporttime	27.04.2026 15:43:53

Start Time	27.04.2026 15:29:05
End Time	27.04.2026 15:43:26


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	27.04.2026 15:29:05

Mass [amu]	Ion Current [A]
13,63	1,570462e-012
13,66	2,027729e-012
13,69	2,415473e-012
13,72	2,719188e-012
13,75	2,943938e-012
13,78	3,103640e-012
13,81	3,213070e-012
13,84	3,282133e-012
13,88	3,316036e-012
13,91	3,321171e-012
13,94	3,309530e-012
13,97	3,293583e-012
14,00	3,273397e-012
14,03	3,231844e-012
14,06	3,150909e-012
14,09	3,030830e-012
14,13	2,882706e-012
14,16	2,709418e-012
14,19	2,512080e-012
14,22	2,311433e-012
14,25	2,140236e-012
14,28	2,008436e-012
14,31	1,890609e-012
14,34	1,750400e-012
14,38	1,565995e-012
14,41	1,333085e-012
14,44	1,055635e-012
14,47	7,441861e-013
14,50	4,275135e-013
14,53	1,536649e-013
14,56	-3,819002e-014
14,59	-1,442552e-013
14,63	-1,886891e-013
14,66	-2,003768e-013
14,69	-2,006156e-013
14,72	-2,004914e-013
14,75	-2,018597e-013
14,78	-2,020293e-013
14,81	-1,988273e-013
14,84	-1,920716e-013
14,88	-1,831216e-013
14,91	-1,751462e-013
14,94	-1,722544e-013
14,97	-1,763212e-013
15,00	-1,846378e-013
15,03	-1,917672e-013
15,06	-1,943550e-013
15,09	-1,940002e-013
15,13	-1,947203e-013
15,16	-1,976921e-013
15,19	-2,009089e-013
15,22	-2,035780e-013
15,25	-2,067203e-013
15,28	-2,100861e-013
15,31	-2,124414e-013
15,34	-2,137113e-013
15,38	-2,134517e-013
15,41	-2,083255e-013
15,44	-1,930020e-013
15,47	-1,594520e-013
15,50	-9,115882e-014
15,53	3,663271e-014
15,56	2,423286e-013
15,59	5,206753e-013
15,63	8,392433e-013
15,66	1,152217e-012
15,69	1,422185e-012
15,72	1,634504e-012
15,75	1,793617e-012
15,78	1,909086e-012
15,81	1,988387e-012
15,84	2,038189e-012
15,88	2,065404e-012
15,91	2,076064e-012
15,94	2,073863e-012
15,97	2,059400e-012
16,00	2,031283e-012
16,03	1,989125e-012
16,06	1,934933e-012
16,09	1,869291e-012
16,13	1,786832e-012
16,16	1,680471e-012
16,19	1,553734e-012
16,22	1,425534e-012
16,25	1,316245e-012
16,28	1,229526e-012
16,31	1,150916e-012
16,34	1,059454e-012
16,38	9,364467e-013
16,41	7,703874e-013
16,44	5,643164e-013
16,47	3,398602e-013
16,50	1,310759e-013
16,53	-2,841656e-014
16,56	-1,207361e-013
16,59	-1,521205e-013
16,63	-1,445121e-013
16,66	-1,203436e-013
16,69	-9,590056e-014
16,72	-8,060868e-014
16,75	-7,558105e-014
16,78	-7,491202e-014
16,81	-7,194430e-014
16,84	-6,466644e-014
16,88	-5,522033e-014
16,91	-4,697926e-014
16,94	-4,358983e-014
16,97	-4,695770e-014
17,00	-5,415523e-014
17,03	-6,006513e-014
17,06	-6,355261e-014
17,09	-6,760888e-014
17,13	-7,446753e-014
17,16	-8,374154e-014
17,19	-9,396459e-014
17,22	-1,036190e-013
17,25	-1,116396e-013
17,28	-1,178654e-013
17,31	-1,230671e-013
17,34	-1,288626e-013
17,38	-1,369809e-013
17,41	-1,478339e-013
17,44	-1,603251e-013
17,47	-1,716265e-013
17,50	-1,742245e-013
17,53	-1,549582e-013
17,56	-1,011405e-013
17,59	-1,040851e-014
17,63	1,037772e-013
17,66	2,182662e-013
17,69	3,143289e-013
17,72	3,858294e-013
17,75	4,361997e-013
17,78	4,716617e-013
17,81	4,968506e-013
17,84	5,133751e-013
17,88	5,206696e-013
17,91	5,183032e-013
17,94	5,085783e-013
17,97	4,958780e-013
18,00	4,818270e-013
18,03	4,643529e-013
18,06	4,429693e-013
18,09	4,203005e-013
18,13	3,968573e-013
18,16	3,683442e-013
18,19	3,307935e-013
18,22	2,868417e-013
18,25	2,450637e-013
18,28	2,130559e-013
18,31	1,907841e-013
18,34	1,705420e-013
18,38	1,430302e-013
18,41	1,023260e-013
18,44	4,674234e-014
18,47	-2,059661e-014
18,50	-9,060652e-014
18,53	-1,506997e-013
18,56	-1,917821e-013
18,59	-2,138018e-013
18,63	-2,232335e-013
18,66	-2,255774e-013
18,69	-2,223129e-013
18,72	-2,141598e-013
18,75	-2,044831e-013
18,78	-1,979502e-013
18,81	-1,968431e-013
18,84	-2,002915e-013
18,88	-2,056833e-013
18,91	-2,099493e-013
18,94	-2,114966e-013
18,97	-2,112745e-013
19,00	-2,111138e-013
19,03	-2,122606e-013
19,06	-2,148439e-013
19,09	-2,167325e-013
19,13	-2,154338e-013
19,16	-2,124051e-013
19,19	-2,115389e-013
19,22	-2,134622e-013
19,25	-2,153492e-013
19,28	-2,150587e-013
19,31	-2,121237e-013
19,34	-2,047087e-013
19,38	-1,837604e-013
19,41	-1,138572e-013
19,44	1,321201e-013
19,47	9,077437e-013
19,50	2,891828e-012
19,53	6,857660e-012
19,56	1,299591e-011
19,59	2,040410e-011
19,63	2,754532e-011
19,66	3,328645e-011
19,69	3,735937e-011
19,72	4,005275e-011
19,75	4,177674e-011
19,78	4,284592e-011
19,81	4,343638e-011
19,84	4,362703e-011
19,88	4,347080e-011
19,91	4,304595e-011
19,94	4,244634e-011
19,97	4,172171e-011
20,00	4,085001e-011
20,03	3,978724e-011
20,06	3,851207e-011
20,09	3,698244e-011
20,13	3,507731e-011
20,16	3,271522e-011
20,19	3,012920e-011
20,22	2,784401e-011
20,25	2,616056e-011
20,28	2,480261e-011
20,31	2,322813e-011
20,34	2,111839e-011
20,38	1,846078e-011
20,41	1,535009e-011
20,44	1,191922e-011
20,47	8,436744e-012
20,50	5,290865e-012
20,53	2,818584e-012
20,56	1,174099e-012
20,59	2,872767e-013
20,63	-8,280362e-014
20,66	-1,983146e-013
20,69	-2,256276e-013
20,72	-2,333824e-013
20,75	-2,409070e-013
20,78	-2,490113e-013
20,81	-2,518924e-013
20,84	-2,466746e-013
20,88	-2,386384e-013
20,91	-2,351062e-013
20,94	-2,371623e-013
20,97	-2,408265e-013
21,00	-2,434131e-013
21,03	-2,455424e-013
21,06	-2,484028e-013
21,09	-2,515209e-013
21,13	-2,537287e-013
21,16	-2,549585e-013
21,19	-2,557244e-013
21,22	-2,558808e-013
21,25	-2,553276e-013
21,28	-2,550054e-013
21,31	-2,553959e-013
21,34	-2,546905e-013
21,38	-2,503762e-013
21,41	-2,428068e-013
21,44	-2,366314e-013
21,47	-2,370426e-013
21,50	-2,431052e-013
21,53	-2,471473e-013
21,56	-2,429150e-013
21,59	-2,313628e-013
21,63	-2,169713e-013
21,66	-2,028571e-013
21,69	-1,910402e-013
21,72	-1,835080e-013
21,75	-1,814388e-013
21,78	-1,838260e-013
21,81	-1,874759e-013
21,84	-1,897066e-013
21,88	-1,905928e-013
21,91	-1,921577e-013
21,94	-1,955651e-013
21,97	-1,996092e-013
22,00	-2,030894e-013
22,03	-2,062697e-013
22,06	-2,082684e-013
22,09	-2,066803e-013
22,13	-2,013086e-013
22,16	-1,951354e-013
22,19	-1,907725e-013
22,22	-1,887484e-013
22,25	-1,893613e-013
22,28	-1,934013e-013
22,31	-2,010730e-013
22,34	-2,108607e-013
22,38	-2,189126e-013
22,41	-2,214188e-013
22,44	-2,191772e-013
22,47	-2,177918e-013
22,50	-2,219591e-013
22,53	-2,308498e-013
22,56	-2,392566e-013
22,59	-2,423927e-013
22,63	-2,405507e-013
22,66	-2,389641e-013
22,69	-2,413780e-013
22,72	-2,458135e-013
22,75	-2,488983e-013
22,78	-2,507551e-013
22,81	-2,526800e-013
22,84	-2,536390e-013
22,88	-2,524225e-013
22,91	-2,501305e-013
22,94	-2,485901e-013
22,97	-2,489836e-013
23,00	-2,514539e-013
23,03	-2,545650e-013
23,06	-2,567562e-013
23,09	-2,575188e-013
23,13	-2,556255e-013
23,16	-2,497135e-013
23,19	-2,425768e-013
23,22	-2,400980e-013
23,25	-2,438521e-013
23,28	-2,491034e-013
23,31	-2,513167e-013
23,34	-2,505694e-013
23,38	-2,489211e-013
23,41	-2,470086e-013
23,44	-2,439417e-013
23,47	-2,394272e-013
23,50	-2,354135e-013
23,53	-2,344640e-013
23,56	-2,370876e-013
23,59	-2,414511e-013
23,63	-2,443839e-013
23,66	-2,436441e-013
23,69	-2,405623e-013
23,72	-2,383765e-013
23,75	-2,381918e-013
23,78	-2,391343e-013
23,81	-2,402700e-013
23,84	-2,404896e-013
23,88	-2,395087e-013
23,91	-2,387135e-013
23,94	-2,392637e-013
23,97	-2,413000e-013
24,00	-2,444318e-013
24,03	-2,467972e-013
24,06	-2,458829e-013
24,09	-2,423603e-013
24,13	-2,402063e-013
24,16	-2,418832e-013
24,19	-2,464090e-013
24,22	-2,515103e-013
24,25	-2,550812e-013
24,28	-2,557699e-013
24,31	-2,539835e-013
24,34	-2,518604e-013
24,38	-2,515998e-013
24,41	-2,536145e-013
24,44	-2,559895e-013
24,47	-2,564033e-013
24,50	-2,541535e-013
24,53	-2,499460e-013
24,56	-2,455940e-013
24,59	-2,434977e-013
24,63	-2,444721e-013
24,66	-2,463558e-013
24,69	-2,456748e-013
24,72	-2,410294e-013
24,75	-2,347217e-013
24,78	-2,307503e-013
24,81	-2,318278e-013
24,84	-2,381800e-013
24,88	-2,471632e-013
24,91	-2,541172e-013
24,94	-2,555973e-013
24,97	-2,517514e-013
25,00	-2,456658e-013
25,03	-2,416648e-013
25,06	-2,425945e-013
25,09	-2,472389e-013
25,13	-2,519471e-013
25,16	-2,544398e-013
25,19	-2,549533e-013
25,22	-2,543952e-013
25,25	-2,519211e-013
25,28	-2,463399e-013
25,31	-2,401388e-013
25,34	-2,375911e-013
25,38	-2,390413e-013
25,41	-2,410095e-013
25,44	-2,407681e-013
25,47	-2,389867e-013
25,50	-2,386076e-013
25,53	-2,404094e-013
25,56	-2,402847e-013
25,59	-2,341388e-013
25,63	-2,236619e-013
25,66	-2,137560e-013
25,69	-2,072760e-013
25,72	-2,042708e-013
25,75	-2,032511e-013
25,78	-2,024878e-013
25,81	-2,021348e-013
25,84	-2,041980e-013
25,88	-2,088708e-013
25,91	-2,130552e-013
25,94	-2,147006e-013
25,97	-2,161314e-013
26,00	-2,195424e-013
26,03	-2,226420e-013
26,06	-2,231210e-013
26,09	-2,224814e-013
26,13	-2,224159e-013
26,16	-2,229820e-013
26,19	-2,249482e-013
26,22	-2,290643e-013
26,25	-2,338655e-013
26,28	-2,373226e-013
26,31	-2,387651e-013
26,34	-2,378890e-013
26,38	-2,350321e-013
26,41	-2,327865e-013
26,44	-2,335811e-013
26,47	-2,360002e-013
26,50	-2,368056e-013
26,53	-2,355231e-013
26,56	-2,340763e-013
26,59	-2,338004e-013
26,63	-2,354473e-013
26,66	-2,385029e-013
26,69	-2,391560e-013
26,72	-2,336388e-013
26,75	-2,233323e-013
26,78	-2,132971e-013
26,81	-2,073782e-013
26,84	-2,063268e-013
26,88	-2,086133e-013
26,91	-2,116348e-013
26,94	-2,131677e-013
26,97	-2,129777e-013
27,00	-2,129705e-013
27,03	-2,149307e-013
27,06	-2,181429e-013
27,09	-2,198297e-013
27,13	-2,182101e-013
27,16	-2,149117e-013
27,19	-2,135619e-013
27,22	-2,158422e-013
27,25	-2,196824e-013
27,28	-2,211082e-013
27,31	-2,162901e-013
27,34	-2,023283e-013
27,38	-1,779534e-013
27,41	-1,394498e-013
27,44	-5,968771e-014
27,47	1,717216e-013
27,50	8,713737e-013
27,53	2,688030e-012
27,56	6,467470e-012
27,59	1,260949e-011
27,63	2,038615e-011
27,66	2,822305e-011
27,69	3,480258e-011
27,72	3,967741e-011
27,75	4,301574e-011
27,78	4,517875e-011
27,81	4,651441e-011
27,84	4,728562e-011
27,88	4,764847e-011
27,91	4,767718e-011
27,94	4,742472e-011
27,97	4,696346e-011
28,00	4,635284e-011
28,03	4,558464e-011
28,06	4,460430e-011
28,09	4,337499e-011
28,13	4,186788e-011
28,16	3,999244e-011
28,19	3,765280e-011
28,22	3,499980e-011
28,25	3,250909e-011
28,28	3,056224e-011
28,31	2,901176e-011
28,34	2,734237e-011
28,38	2,514786e-011
28,41	2,232899e-011
28,44	1,896932e-011
28,47	1,519984e-011
28,50	1,122553e-011
28,53	7,403820e-012
28,56	4,191457e-012
28,59	1,941660e-012
28,63	6,993349e-013
28,66	1,968285e-013
28,69	7,196234e-014
28,72	7,395448e-014
28,75	9,699766e-014
28,78	1,151541e-013
28,81	1,271919e-013
28,84	1,346909e-013
28,88	1,380022e-013
28,91	1,387053e-013
28,94	1,395006e-013
28,97	1,395491e-013
29,00	1,346401e-013
29,03	1,239146e-013
29,06	1,119367e-013
29,09	1,031039e-013
29,13	9,697727e-014
29,16	8,840033e-014
29,19	7,155760e-014
29,22	4,559503e-014
29,25	1,624829e-014
29,28	-8,492985e-015
29,31	-2,468609e-014
29,34	-3,509310e-014
29,38	-4,559688e-014
29,41	-6,016361e-014
29,44	-7,955609e-014
29,47	-1,021920e-013
29,50	-1,247028e-013
29,53	-1,420594e-013
29,56	-1,479040e-013
29,59	-1,367212e-013
29,63	-1,076969e-013
29,66	-6,611467e-014
29,69	-2,019060e-014
29,72	2,269726e-014
29,75	5,762512e-014
29,78	8,234249e-014
29,81	9,652457e-014
29,84	1,011744e-013
29,88	9,925481e-014
29,91	9,509169e-014
29,94	9,166036e-014
29,97	8,937418e-014
30,00	8,736019e-014
30,03	8,506475e-014
30,06	8,263721e-014
30,09	7,933884e-014
30,13	7,224050e-014
30,16	5,833689e-014
30,19	3,762430e-014
30,22	1,333502e-014
30,25	-1,024808e-014
30,28	-3,009501e-014
30,31	-4,509756e-014
30,34	-5,613183e-014
30,38	-6,662278e-014
30,41	-8,102372e-014
30,44	-1,014821e-013
30,47	-1,271023e-013
30,50	-1,554761e-013
30,53	-1,833097e-013
30,56	-2,071453e-013
30,59	-2,248944e-013
30,63	-2,360745e-013
30,66	-2,416783e-013
30,69	-2,445946e-013
30,72	-2,475528e-013
30,75	-2,501112e-013
30,78	-2,500145e-013
30,81	-2,470434e-013
30,84	-2,433553e-013
30,88	-2,409173e-013
30,91	-2,405953e-013
30,94	-2,425715e-013
30,97	-2,457295e-013
31,00	-2,476207e-013
31,03	-2,467673e-013
31,06	-2,442210e-013
31,09	-2,420992e-013
31,13	-2,415978e-013
31,16	-2,420877e-013
31,19	-2,416542e-013
31,22	-2,392475e-013
31,25	-2,356031e-013
31,28	-2,316081e-013
31,31	-2,272264e-013
31,34	-2,215639e-013
31,38	-2,119960e-013
31,41	-1,925477e-013
31,44	-1,470939e-013
31,47	-2,575844e-014
31,50	2,902302e-013
31,53	9,931606e-013
31,56	2,281317e-012
31,59	4,249487e-012
31,63	6,797075e-012
31,66	9,553752e-012
31,69	1,194092e-011
31,72	1,354209e-011
31,75	1,441530e-011
31,78	1,488503e-011
31,81	1,517590e-011
31,84	1,535285e-011
31,88	1,542596e-011
31,91	1,540320e-011
31,94	1,529768e-011
31,97	1,512521e-011
32,00	1,489283e-011
32,03	1,459663e-011
32,06	1,423444e-011
32,09	1,379899e-011
32,13	1,324074e-011
32,16	1,247189e-011
32,19	1,149388e-011
32,22	1,052070e-011
32,25	9,825266e-012
32,28	9,443443e-012
32,31	9,165329e-012
32,34	8,771190e-012
32,38	8,165663e-012
32,41	7,347242e-012
32,44	6,340096e-012
32,47	5,161929e-012
32,50	3,849325e-012
32,53	2,516884e-012
32,56	1,355803e-012
32,59	5,275298e-013
32,63	5,949219e-014
32,66	-1,449987e-013
32,69	-2,132103e-013
32,72	-2,308259e-013
32,75	-2,341184e-013
32,78	-2,332201e-013
32,81	-2,307253e-013
32,84	-2,288105e-013
32,88	-2,295859e-013
32,91	-2,327230e-013
32,94	-2,354146e-013
32,97	-2,356847e-013
33,00	-2,341668e-013
33,03	-2,322243e-013
33,06	-2,300006e-013
33,09	-2,275734e-013
33,13	-2,264079e-013
33,16	-2,277897e-013
33,19	-2,311967e-013
33,22	-2,351970e-013
33,25	-2,385901e-013
33,28	-2,407596e-013
33,31	-2,419045e-013
33,34	-2,423772e-013
33,38	-2,413592e-013
33,41	-2,375505e-013
33,44	-2,318828e-013
33,47	-2,275184e-013
33,50	-2,264081e-013
33,53	-2,277797e-013
33,56	-2,295436e-013
33,59	-2,291414e-013
33,63	-2,247013e-013
33,66	-2,170925e-013
33,69	-2,093158e-013
33,72	-2,032112e-013
33,75	-1,976419e-013
33,78	-1,909856e-013
33,81	-1,846880e-013
33,84	-1,813566e-013
33,88	-1,806424e-013
33,91	-1,806134e-013
33,94	-1,805558e-013
33,97	-1,798333e-013
34,00	-1,776301e-013
34,03	-1,752805e-013
34,06	-1,753283e-013
34,09	-1,780549e-013
34,13	-1,814201e-013
34,16	-1,838366e-013
34,19	-1,857815e-013
34,22	-1,890967e-013
34,25	-1,944883e-013
34,28	-1,993253e-013
34,31	-1,998175e-013
34,34	-1,967835e-013
34,38	-1,965396e-013
34,41	-2,038215e-013
34,44	-2,162436e-013
34,47	-2,276229e-013
34,50	-2,342609e-013
34,53	-2,363026e-013
34,56	-2,354054e-013
34,59	-2,337421e-013
34,63	-2,339059e-013
34,66	-2,367972e-013
34,69	-2,406971e-013
34,72	-2,442002e-013
34,75	-2,478610e-013
34,78	-2,517235e-013
34,81	-2,539718e-013
34,84	-2,535938e-013
34,88	-2,519360e-013
34,91	-2,509076e-013
34,94	-2,519204e-013
34,97	-2,556043e-013
35,00	-2,602067e-013
35,03	-2,619622e-013
35,06	-2,589163e-013
35,09	-2,529684e-013
35,13	-2,478118e-013
35,16	-2,463189e-013
35,19	-2,491195e-013
35,22	-2,537452e-013
35,25	-2,561491e-013
35,28	-2,549648e-013
35,31	-2,521583e-013
35,34	-2,488755e-013
35,38	-2,445609e-013
35,41	-2,390094e-013
35,44	-2,308845e-013
35,47	-2,142837e-013
35,50	-1,766244e-013
35,53	-9,988412e-014
35,56	3,010959e-014
35,59	2,104501e-013
35,63	4,179060e-013
35,66	6,196353e-013
35,69	7,887457e-013
35,72	9,143286e-013
35,75	1,000367e-012
35,78	1,056807e-012
35,81	1,092254e-012
35,84	1,112589e-012
35,88	1,121243e-012
35,91	1,119448e-012
35,94	1,108616e-012
35,97	1,091635e-012
36,00	1,070789e-012
36,03	1,045778e-012
36,06	1,014495e-012
36,09	9,758302e-013
36,13	9,301931e-013
36,16	8,764288e-013
36,19	8,128670e-013
36,22	7,445880e-013
36,25	6,827105e-013
36,28	6,315356e-013
36,31	5,828385e-013
36,34	5,256630e-013
36,38	4,559612e-013
36,41	3,750726e-013
36,44	2,837669e-013
36,47	1,811638e-013
36,50	6,983660e-014
36,53	-3,861117e-014
36,56	-1,271466e-013
36,59	-1,856748e-013
36,63	-2,171293e-013
36,66	-2,314508e-013
36,69	-2,378873e-013
36,72	-2,420279e-013
36,75	-2,453861e-013
36,78	-2,462978e-013
36,81	-2,432120e-013
36,84	-2,382244e-013
36,88	-2,352662e-013
36,91	-2,350345e-013
36,94	-2,353877e-013
36,97	-2,358786e-013
37,00	-2,380260e-013
37,03	-2,416799e-013
37,06	-2,443366e-013
37,09	-2,445736e-013
37,13	-2,440050e-013
37,16	-2,447383e-013
37,19	-2,464528e-013
37,22	-2,475684e-013
37,25	-2,481448e-013
37,28	-2,495232e-013
37,31	-2,511730e-013
37,34	-2,508824e-013
37,38	-2,486819e-013
37,41	-2,468027e-013
37,44	-2,457933e-013
37,47	-2,434128e-013
37,50	-2,357196e-013
37,53	-2,185637e-013
37,56	-1,908029e-013
37,59	-1,556425e-013
37,63	-1,181879e-013
37,66	-8,350018e-014
37,69	-5,543049e-014
37,72	-3,465612e-014
37,75	-1,932108e-014
37,78	-8,144336e-015
37,81	-6,180745e-016
37,84	4,442836e-015
37,88	7,941517e-015
37,91	9,634480e-015
37,94	8,994797e-015
37,97	5,824342e-015
38,00	1,163680e-015
38,03	-2,776334e-015
38,06	-5,703954e-015
38,09	-9,992104e-015
38,13	-1,753970e-014
38,16	-2,879226e-014
38,19	-4,265751e-014
38,22	-5,558017e-014
38,25	-6,499465e-014
38,28	-7,337409e-014
38,31	-8,448754e-014
38,34	-9,834221e-014
38,38	-1,135684e-013
38,41	-1,305410e-013
38,44	-1,491766e-013
38,47	-1,673820e-013
38,50	-1,835391e-013
38,53	-1,980653e-013
38,56	-2,111478e-013
38,59	-2,203281e-013
38,63	-2,222776e-013
38,66	-2,175127e-013
38,69	-2,112308e-013
38,72	-2,071126e-013
38,75	-2,023055e-013
38,78	-1,921654e-013
38,81	-1,783996e-013
38,84	-1,679835e-013
38,88	-1,643460e-013
38,91	-1,635341e-013
38,94	-1,594933e-013
38,97	-1,503576e-013
39,00	-1,379435e-013
39,03	-1,225031e-013
39,06	-1,009889e-013
39,09	-7,065611e-014
39,13	-3,112259e-014
39,16	1,863982e-014
39,19	8,286000e-014
39,22	1,669299e-013
39,25	2,751573e-013
39,28	4,131858e-013
39,31	5,941788e-013
39,34	8,442910e-013
39,38	1,217443e-012
39,41	1,894125e-012
39,44	3,555780e-012
39,47	8,193119e-012
39,50	1,983101e-011
39,53	4,364562e-011
39,56	8,277955e-011
39,59	1,351322e-010
39,63	1,933277e-010
39,66	2,482815e-010
39,69	2,935427e-010
39,72	3,270570e-010
39,75	3,499590e-010
39,78	3,645751e-010
39,81	3,731358e-010
39,84	3,772740e-010
39,88	3,780393e-010
39,91	3,761635e-010
39,94	3,723286e-010
39,97	3,671918e-010
40,00	3,611033e-010
40,03	3,539501e-010
40,06	3,454435e-010
40,09	3,353358e-010
40,13	3,230778e-010
40,16	3,076472e-010
40,19	2,887565e-010
40,22	2,685625e-010
40,25	2,507114e-010
40,28	2,366660e-010
40,31	2,240917e-010
40,34	2,092622e-010
40,38	1,899517e-010
40,41	1,659835e-010
40,44	1,380131e-010
40,47	1,066828e-010
40,50	7,377075e-011
40,53	4,362629e-011
40,56	2,124929e-011
40,59	8,341258e-012
40,63	2,609345e-012
40,66	6,156883e-013
40,69	5,309877e-014
40,72	-8,025053e-014
40,75	-1,071991e-013
40,78	-1,131555e-013
40,81	-1,182437e-013
40,84	-1,252229e-013
40,88	-1,322292e-013
40,91	-1,375487e-013
40,94	-1,398920e-013
40,97	-1,381076e-013
41,00	-1,327051e-013
41,03	-1,268381e-013
41,06	-1,249708e-013
41,09	-1,295553e-013
41,13	-1,388189e-013
41,16	-1,492355e-013
41,19	-1,590931e-013
41,22	-1,676667e-013
41,25	-1,732743e-013
41,28	-1,746509e-013
41,31	-1,727148e-013
41,34	-1,706868e-013
41,38	-1,728548e-013
41,41	-1,809973e-013
41,44	-1,921099e-013
41,47	-2,016581e-013
41,50	-2,084897e-013
41,53	-2,148753e-013
41,56	-2,221497e-013
41,59	-2,285868e-013
41,63	-2,326250e-013
41,66	-2,357770e-013
41,69	-2,394396e-013
41,72	-2,415842e-013
41,75	-2,402672e-013
41,78	-2,373130e-013
41,81	-2,354685e-013
41,84	-2,347056e-013
41,88	-2,341676e-013
41,91	-2,353351e-013
41,94	-2,392948e-013
41,97	-2,431689e-013
42,00	-2,444087e-013
42,03	-2,454300e-013
42,06	-2,485619e-013
42,09	-2,508093e-013
42,13	-2,484621e-013
42,16	-2,431336e-013
42,19	-2,397328e-013
42,22	-2,403093e-013
42,25	-2,417988e-013
42,28	-2,398959e-013
42,31	-2,346035e-013
42,34	-2,303914e-013
42,38	-2,301986e-013
42,41	-2,319239e-013
42,44	-2,326668e-013
42,47	-2,329614e-013
42,50	-2,345148e-013
42,53	-2,375798e-013
42,56	-2,419040e-013
42,59	-2,465714e-013
42,63	-2,493476e-013
42,66	-2,493260e-013
42,69	-2,484792e-013
42,72	-2,487643e-013
42,75	-2,496700e-013
42,78	-2,490141e-013
42,81	-2,452912e-013
42,84	-2,394357e-013
42,88	-2,337402e-013
42,91	-2,295948e-013
42,94	-2,278700e-013
42,97	-2,294536e-013
43,00	-2,333511e-013
43,03	-2,370124e-013
43,06	-2,392923e-013
43,09	-2,403214e-013
43,13	-2,397791e-013
43,16	-2,375042e-013
43,19	-2,337402e-013
43,22	-2,286193e-013
43,25	-2,233368e-013
43,28	-2,196785e-013
43,31	-2,172571e-013
43,34	-2,140461e-013
43,38	-2,093831e-013
43,41	-2,039772e-013
43,44	-1,964549e-013
43,47	-1,773312e-013
43,50	-1,188347e-013
43,53	3,402858e-014
43,56	3,529454e-013
43,59	8,872815e-013
43,63	1,623242e-012
43,66	2,479325e-012
43,69	3,338685e-012
43,72	4,093356e-012
43,75	4,681512e-012
43,78	5,097199e-012
43,81	5,367407e-012
43,84	5,525803e-012
43,88	5,603059e-012
43,91	5,624197e-012
43,94	5,606020e-012
43,97	5,557430e-012
44,00	5,482425e-012
44,03	5,384194e-012
44,06	5,267169e-012
44,09	5,135399e-012
44,13	4,989658e-012
44,16	4,822978e-012
44,19	4,617853e-012
44,22	4,358743e-012
44,25	4,058513e-012
44,28	3,762209e-012
44,31	3,507657e-012
44,34	3,288298e-012
44,38	3,064587e-012
44,41	2,801259e-012
44,44	2,485792e-012
44,47	2,119645e-012
44,50	1,702658e-012
44,53	1,237061e-012
44,56	7,551576e-013
44,59	3,301927e-013
44,63	3,281144e-014
44,66	-1,241556e-013
44,69	-1,820560e-013
44,72	-1,907363e-013
44,75	-1,822037e-013
44,78	-1,723345e-013
44,81	-1,673784e-013
44,84	-1,676008e-013
44,88	-1,706505e-013
44,91	-1,742985e-013
44,94	-1,773548e-013
44,97	-1,796697e-013
45,00	-1,820294e-013
45,03	-1,849710e-013
45,06	-1,873168e-013
45,09	-1,865352e-013
45,13	-1,807751e-013
45,16	-1,712791e-013
45,19	-1,631615e-013
45,22	-1,625302e-013
45,25	-1,715425e-013
45,28	-1,864796e-013
45,31	-2,012501e-013
45,34	-2,116641e-013
45,38	-2,166592e-013
45,41	-2,183678e-013
45,44	-2,202368e-013
45,47	-2,229350e-013
45,50	-2,243435e-013
45,53	-2,239254e-013
45,56	-2,235197e-013
45,59	-2,236087e-013
45,63	-2,221384e-013
45,66	-2,180326e-013
45,69	-2,140374e-013
45,72	-2,139248e-013
45,75	-2,171206e-013
45,78	-2,192986e-013
45,81	-2,182178e-013
45,84	-2,153903e-013
45,88	-2,134410e-013
45,91	-2,148094e-013
45,94	-2,204946e-013
45,97	-2,281878e-013
46,00	-2,335756e-013
46,03	-2,342575e-013
46,06	-2,316736e-013
46,09	-2,295582e-013
46,13	-2,303400e-013
46,16	-2,320702e-013
46,19	-2,308346e-013
46,22	-2,267720e-013
46,25	-2,239767e-013
46,28	-2,249533e-013
46,31	-2,282707e-013
46,34	-2,306327e-013
46,38	-2,306249e-013
46,41	-2,305416e-013
46,44	-2,324980e-013
46,47	-2,345744e-013
46,50	-2,341943e-013
46,53	-2,327118e-013
46,56	-2,340057e-013
46,59	-2,399901e-013
46,63	-2,480690e-013
46,66	-2,529797e-013
46,69	-2,516837e-013
46,72	-2,461235e-013
46,75	-2,411994e-013
46,78	-2,402894e-013
46,81	-2,426609e-013
46,84	-2,454042e-013
46,88	-2,469835e-013
46,91	-2,475732e-013
46,94	-2,470039e-013
46,97	-2,443839e-013
47,00	-2,394394e-013
47,03	-2,336806e-013
47,06	-2,306683e-013
47,09	-2,332107e-013
47,13	-2,396990e-013
47,16	-2,457867e-013
47,19	-2,485422e-013
47,22	-2,475261e-013
47,25	-2,441060e-013
47,28	-2,404838e-013
47,31	-2,383098e-013
47,34	-2,375603e-013
47,38	-2,368805e-013
47,41	-2,359175e-013
47,44	-2,363810e-013
47,47	-2,392949e-013
47,50	-2,427245e-013
47,53	-2,442472e-013
47,56	-2,444380e-013
47,59	-2,455437e-013
47,63	-2,476623e-013
47,66	-2,482695e-013
47,69	-2,451093e-013
47,72	-2,389628e-013
47,75	-2,334708e-013
