Sourcefile	20260427 151445 Faraday Airdemo Scan Analog.qmp
Exporttime	27.04.2026 15:26:23

Start Time	27.04.2026 15:16:41
End Time	27.04.2026 15:23:36


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	27.04.2026 15:16:41

Mass [amu]	Ion Current [A]
3,97	-3,782366e-014
4,00	-3,863626e-014
4,03	-3,896592e-014
4,06	-4,045961e-014
4,09	-4,511941e-014
4,13	-5,252713e-014
4,16	-5,918554e-014
4,19	-6,150152e-014
4,22	-5,960820e-014
4,25	-5,751779e-014
4,28	-5,868464e-014
4,31	-6,231628e-014
4,34	-6,513631e-014
4,38	-6,574910e-014
4,41	-6,607831e-014
4,44	-6,834305e-014
4,47	-7,102684e-014
4,50	-7,063521e-014
4,53	-6,779344e-014
4,56	-6,675415e-014
4,59	-6,868413e-014
4,63	-7,025200e-014
4,66	-6,907472e-014
4,69	-6,739248e-014
4,72	-6,866366e-014
4,75	-7,196365e-014
4,78	-7,308875e-014
4,81	-7,030789e-014
4,84	-6,596712e-014
4,88	-6,328781e-014
4,91	-6,354295e-014
4,94	-6,640661e-014
4,97	-7,143988e-014
5,00	-7,734040e-014
5,03	-8,114482e-014
5,06	-8,087416e-014
5,09	-7,769452e-014
5,13	-7,424360e-014
5,16	-7,272708e-014
5,19	-7,427281e-014
5,22	-7,803422e-014
5,25	-8,121598e-014
5,28	-8,128258e-014
5,31	-7,803471e-014
5,34	-7,314119e-014
5,38	-6,830085e-014
5,41	-6,414536e-014
5,44	-6,105704e-014
5,47	-6,073005e-014
5,50	-6,455277e-014
5,53	-7,007118e-014
5,56	-7,246394e-014
5,59	-7,025514e-014
5,63	-6,710659e-014
5,66	-6,728631e-014
5,69	-7,092444e-014
5,72	-7,475637e-014
5,75	-7,597182e-014
5,78	-7,418380e-014
5,81	-7,147963e-014
5,84	-7,073467e-014
5,88	-7,180798e-014
5,91	-7,140927e-014
5,94	-6,859482e-014
5,97	-6,643726e-014
6,00	-6,759526e-014
6,03	-7,209366e-014
6,06	-7,798178e-014
6,09	-8,135800e-014
6,13	-7,889454e-014
6,16	-7,253937e-014
6,19	-6,832947e-014
6,22	-6,905650e-014
6,25	-7,171552e-014
6,28	-7,343041e-014
6,31	-7,545134e-014
6,34	-7,910909e-014
6,38	-8,188988e-014
6,41	-8,018083e-014
6,44	-7,364006e-014
6,47	-6,578496e-014
6,50	-6,127764e-014
6,53	-6,195329e-014
6,56	-6,519438e-014
6,59	-6,730371e-014
6,63	-6,761481e-014
6,66	-6,767072e-014
6,69	-6,807652e-014
6,72	-6,825778e-014
6,75	-6,775807e-014
6,78	-6,599165e-014
6,81	-6,229137e-014
6,84	-5,766039e-014
6,88	-5,491059e-014
6,91	-5,600198e-014
6,94	-6,021612e-014
6,97	-6,526729e-014
7,00	-6,937937e-014
7,03	-7,220822e-014
7,06	-7,415206e-014
7,09	-7,544239e-014
7,13	-7,632075e-014
7,16	-7,725892e-014
7,19	-7,908681e-014
7,22	-8,272059e-014
7,25	-8,773287e-014
7,28	-9,168010e-014
7,31	-9,172362e-014
7,34	-8,787473e-014
7,38	-8,407699e-014
7,41	-8,428230e-014
7,44	-8,829233e-014
7,47	-9,215947e-014
7,50	-9,185686e-014
7,53	-8,658279e-014
7,56	-7,840498e-014
7,59	-7,001789e-014
7,63	-6,410599e-014
7,66	-6,246396e-014
7,69	-6,393888e-014
7,72	-6,543819e-014
7,75	-6,621200e-014
7,78	-6,827109e-014
7,81	-7,179255e-014
7,84	-7,425711e-014
7,88	-7,486274e-014
7,91	-7,531155e-014
7,94	-7,586154e-014
7,97	-7,464886e-014
8,00	-7,102106e-014
8,03	-6,698925e-014
8,06	-6,483265e-014
8,09	-6,418600e-014
8,13	-6,335618e-014
8,16	-6,296594e-014
8,19	-6,486965e-014
8,22	-6,897633e-014
8,25	-7,418363e-014
8,28	-7,943129e-014
8,31	-8,295912e-014
8,34	-8,336468e-014
8,38	-8,081544e-014
8,41	-7,686546e-014
8,44	-7,367428e-014
8,47	-7,160270e-014
8,50	-6,825938e-014
8,53	-6,217145e-014
8,56	-5,550011e-014
8,59	-5,164416e-014
8,63	-5,176947e-014
8,66	-5,440257e-014
8,69	-5,755294e-014
8,72	-6,010129e-014
8,75	-6,158329e-014
8,78	-6,238524e-014
8,81	-6,362976e-014
8,84	-6,565432e-014
8,88	-6,759075e-014
8,91	-6,872787e-014
8,94	-6,901120e-014
8,97	-6,840730e-014
9,00	-6,731964e-014
9,03	-6,694959e-014
9,06	-6,804525e-014
9,09	-7,007595e-014
9,13	-7,135261e-014
9,16	-7,008183e-014
9,19	-6,702322e-014
9,22	-6,564673e-014
9,25	-6,740270e-014
9,28	-6,941395e-014
9,31	-6,878865e-014
9,34	-6,636397e-014
9,38	-6,469517e-014
9,41	-6,463646e-014
9,44	-6,490662e-014
9,47	-6,386082e-014
9,50	-6,241696e-014
9,53	-6,428080e-014
9,56	-7,054087e-014
9,59	-7,666111e-014
9,63	-7,784071e-014
9,66	-7,469153e-014
9,69	-7,095934e-014
9,72	-6,798183e-014
9,75	-6,477569e-014
9,78	-6,171431e-014
9,81	-6,056397e-014
9,84	-6,250015e-014
9,88	-6,787289e-014
9,91	-7,535812e-014
9,94	-8,114924e-014
9,97	-8,195266e-014
10,00	-7,815204e-014
10,03	-7,219036e-014
10,06	-6,598608e-014
10,09	-6,101960e-014
10,13	-5,839806e-014
10,16	-5,788595e-014
10,19	-5,822961e-014
10,22	-5,866281e-014
10,25	-5,896212e-014
10,28	-5,878946e-014
10,31	-5,810311e-014
10,34	-5,674267e-014
10,38	-5,446488e-014
10,41	-5,307911e-014
10,44	-5,612887e-014
10,47	-6,473846e-014
10,50	-7,466513e-014
10,53	-7,920564e-014
10,56	-7,613140e-014
10,59	-6,974404e-014
10,63	-6,512566e-014
10,66	-6,335712e-014
10,69	-6,278130e-014
10,72	-6,187858e-014
10,75	-5,992534e-014
10,78	-5,659942e-014
10,81	-5,291846e-014
10,84	-5,157237e-014
10,88	-5,406942e-014
10,91	-5,899963e-014
10,94	-6,369689e-014
10,97	-6,595955e-014
11,00	-6,575738e-014
11,03	-6,497971e-014
11,06	-6,431265e-014
11,09	-6,354682e-014
11,13	-6,373889e-014
11,16	-6,529694e-014
11,19	-6,610945e-014
11,22	-6,424214e-014
11,25	-6,097594e-014
11,28	-5,893174e-014
11,31	-5,867665e-014
11,34	-5,952062e-014
11,38	-6,136654e-014
11,41	-6,342600e-014
11,44	-6,340640e-014
11,47	-5,979744e-014
11,50	-5,353903e-014
11,53	-4,647299e-014
11,56	-3,925173e-014
11,59	-3,152273e-014
11,63	-2,322405e-014
11,66	-1,495635e-014
11,69	-7,557675e-015
11,72	-1,987172e-015
11,75	5,615122e-016
11,78	-3,985801e-017
11,81	-1,714357e-015
11,84	-2,719160e-015
11,88	-3,952562e-015
11,91	-6,301377e-015
11,94	-8,320016e-015
11,97	-9,062643e-015
12,00	-1,046921e-014
12,03	-1,428885e-014
12,06	-1,869933e-014
12,09	-2,011188e-014
12,13	-1,712483e-014
12,16	-1,202785e-014
12,19	-9,191426e-015
12,22	-1,130380e-014
12,25	-1,698060e-014
12,28	-2,290821e-014
12,31	-2,722809e-014
12,34	-3,017579e-014
12,38	-3,306285e-014
12,41	-3,706592e-014
12,44	-4,185936e-014
12,47	-4,574125e-014
12,50	-4,780757e-014
12,53	-4,932133e-014
12,56	-5,223866e-014
12,59	-5,683942e-014
12,63	-6,192837e-014
12,66	-6,605328e-014
12,69	-6,744168e-014
12,72	-6,507480e-014
12,75	-6,004713e-014
12,78	-5,456734e-014
12,81	-5,040491e-014
12,84	-4,839242e-014
12,88	-4,851213e-014
12,91	-5,043909e-014
12,94	-5,373610e-014
12,97	-5,681445e-014
13,00	-5,720476e-014
13,03	-5,447355e-014
13,06	-5,096035e-014
13,09	-4,864595e-014
13,13	-4,761756e-014
13,16	-4,756662e-014
13,19	-4,812235e-014
13,22	-4,821650e-014
13,25	-4,745733e-014
13,28	-4,745011e-014
13,31	-4,987772e-014
13,34	-5,382322e-014
13,38	-5,682903e-014
13,41	-5,840943e-014
13,44	-6,018406e-014
13,47	-6,251264e-014
13,50	-6,387861e-014
13,53	-6,391090e-014
13,56	-6,428883e-014
13,59	-6,572693e-014
13,63	-6,591574e-014
13,66	-6,224492e-014
13,69	-5,566585e-014
13,72	-4,997673e-014
13,75	-4,780997e-014
13,78	-4,835557e-014
13,81	-4,876200e-014
13,84	-4,726259e-014
13,88	-4,447494e-014
13,91	-4,216397e-014
13,94	-4,131105e-014
13,97	-4,124367e-014
14,00	-4,078693e-014
14,03	-3,994438e-014
14,06	-4,000747e-014
14,09	-4,162052e-014
14,13	-4,311992e-014
14,16	-4,258294e-014
14,19	-4,067696e-014
14,22	-3,954712e-014
14,25	-4,002145e-014
14,28	-4,092881e-014
14,31	-4,095838e-014
14,34	-4,059298e-014
14,38	-4,133805e-014
14,41	-4,374993e-014
14,44	-4,711951e-014
14,47	-5,009184e-014
14,50	-5,114366e-014
14,53	-4,970928e-014
14,56	-4,673178e-014
14,59	-4,344017e-014
14,63	-4,100014e-014
14,66	-4,087815e-014
14,69	-4,369860e-014
14,72	-4,852561e-014
14,75	-5,313469e-014
14,78	-5,455015e-014
14,81	-5,120597e-014
14,84	-4,512885e-014
14,88	-4,084888e-014
14,91	-4,155154e-014
14,94	-4,638439e-014
14,97	-5,199070e-014
15,00	-5,555285e-014
15,03	-5,552017e-014
15,06	-5,155158e-014
15,09	-4,473670e-014
15,13	-3,700105e-014
15,16	-3,082060e-014
15,19	-2,869687e-014
15,22	-3,135001e-014
15,25	-3,738833e-014
15,28	-4,436771e-014
15,31	-4,907767e-014
15,34	-4,926045e-014
15,38	-4,691924e-014
15,41	-4,689305e-014
15,44	-5,041453e-014
15,47	-5,323140e-014
15,50	-5,089925e-014
15,53	-4,318004e-014
15,56	-3,282189e-014
15,59	-2,269793e-014
15,63	-1,503743e-014
15,66	-1,019649e-014
15,69	-5,173216e-015
15,72	3,313011e-015
15,75	1,459549e-014
15,78	2,540080e-014
15,81	3,333851e-014
15,84	3,779256e-014
15,88	3,935707e-014
15,91	3,803792e-014
15,94	3,249264e-014
15,97	2,363510e-014
16,00	1,652978e-014
16,03	1,496793e-014
16,06	1,658734e-014
16,09	1,608554e-014
16,13	1,088013e-014
16,16	2,506754e-015
16,19	-5,293421e-015
16,22	-9,750997e-015
16,25	-1,139730e-014
16,28	-1,290260e-014
16,31	-1,582845e-014
16,34	-1,934221e-014
16,38	-2,178160e-014
16,41	-2,303992e-014
16,44	-2,531059e-014
16,47	-3,055140e-014
16,50	-3,738982e-014
16,53	-4,230651e-014
16,56	-4,395397e-014
16,59	-4,424656e-014
16,63	-4,507992e-014
16,66	-4,640680e-014
16,69	-4,752845e-014
16,72	-4,772486e-014
16,75	-4,604407e-014
16,78	-4,224944e-014
16,81	-3,694355e-014
16,84	-3,048854e-014
16,88	-2,335163e-014
16,91	-1,753196e-014
16,94	-1,589097e-014
16,97	-1,877215e-014
17,00	-2,274596e-014
17,03	-2,439974e-014
17,06	-2,357494e-014
17,09	-2,202398e-014
17,13	-2,154913e-014
17,16	-2,305221e-014
17,19	-2,562589e-014
17,22	-2,803182e-014
17,25	-3,036966e-014
17,28	-3,274980e-014
17,31	-3,414007e-014
17,34	-3,314614e-014
17,38	-2,957500e-014
17,41	-2,586771e-014
17,44	-2,578355e-014
17,47	-3,058229e-014
17,50	-3,773720e-014
17,53	-4,332289e-014
17,56	-4,476546e-014
17,59	-4,189529e-014
17,63	-3,589173e-014
17,66	-2,778563e-014
17,69	-1,859534e-014
17,72	-1,002055e-014
17,75	-3,744706e-015
17,78	-4,804450e-016
17,81	1,038560e-016
17,84	-1,910597e-016
17,88	1,638076e-015
17,91	7,074517e-015
17,94	1,424718e-014
17,97	2,018278e-014
18,00	2,393498e-014
18,03	2,612054e-014
18,06	2,662254e-014
18,09	2,415948e-014
18,13	1,726580e-014
18,16	5,694997e-015
18,19	-8,096797e-015
18,22	-1,987425e-014
18,25	-2,744126e-014
18,28	-3,214164e-014
18,31	-3,590552e-014
18,34	-3,884993e-014
18,38	-3,996193e-014
18,41	-3,924214e-014
18,44	-3,849031e-014
18,47	-3,926384e-014
18,50	-4,129005e-014
18,53	-4,317224e-014
18,56	-4,342101e-014
18,59	-4,138317e-014
18,63	-3,841661e-014
18,66	-3,722728e-014
18,69	-3,872556e-014
18,72	-4,136053e-014
18,75	-4,431300e-014
18,78	-4,811525e-014
18,81	-5,159235e-014
18,84	-5,159844e-014
18,88	-4,679167e-014
18,91	-3,967458e-014
18,94	-3,432705e-014
18,97	-3,288368e-014
19,00	-3,421544e-014
19,03	-3,608450e-014
19,06	-3,763873e-014
19,09	-3,883044e-014
19,13	-3,954193e-014
19,16	-4,041645e-014
19,19	-4,219113e-014
19,22	-4,401878e-014
19,25	-4,441208e-014
19,28	-4,310876e-014
19,31	-4,119987e-014
19,34	-3,997917e-014
19,38	-3,960861e-014
19,41	-3,952179e-014
19,44	-3,979891e-014
19,47	-4,043047e-014
19,50	-4,048292e-014
19,53	-3,993969e-014
19,56	-4,039077e-014
19,59	-4,201522e-014
19,63	-4,254720e-014
19,66	-4,092873e-014
19,69	-3,900492e-014
19,72	-3,869498e-014
19,75	-4,028210e-014
19,78	-4,324168e-014
19,81	-4,616128e-014
19,84	-4,690859e-014
19,88	-4,488049e-014
19,91	-4,201322e-014
19,94	-4,042327e-014
19,97	-3,972195e-014
20,00	-3,816306e-014
20,03	-3,585028e-014
20,06	-3,433749e-014
20,09	-3,369793e-014
20,13	-3,245978e-014
20,16	-3,020618e-014
20,19	-2,859798e-014
20,22	-2,994481e-014
20,25	-3,516945e-014
20,28	-4,222241e-014
20,31	-4,710873e-014
20,34	-4,797514e-014
20,38	-4,663066e-014
20,41	-4,518845e-014
20,44	-4,379076e-014
20,47	-4,231022e-014
20,50	-4,245353e-014
20,53	-4,629652e-014
20,56	-5,251351e-014
20,59	-5,693703e-014
20,63	-5,717408e-014
20,66	-5,367934e-014
20,69	-4,807905e-014
20,72	-4,313453e-014
20,75	-4,109027e-014
20,78	-4,091217e-014
20,81	-3,990529e-014
20,84	-3,711895e-014
20,88	-3,388183e-014
20,91	-3,191261e-014
20,94	-3,099812e-014
20,97	-2,980733e-014
21,00	-2,902993e-014
21,03	-3,083867e-014
21,06	-3,579922e-014
21,09	-4,241632e-014
21,13	-4,845592e-014
21,16	-5,208764e-014
21,19	-5,308093e-014
21,22	-5,262653e-014
21,25	-5,172930e-014
21,28	-5,089641e-014
21,31	-5,044197e-014
21,34	-4,975312e-014
21,38	-4,778267e-014
21,41	-4,512808e-014
21,44	-4,384732e-014
21,47	-4,460139e-014
21,50	-4,592991e-014
21,53	-4,685931e-014
21,56	-4,762287e-014
21,59	-4,780488e-014
21,63	-4,664978e-014
21,66	-4,515482e-014
21,69	-4,573281e-014
21,72	-4,904323e-014
21,75	-5,239015e-014
21,78	-5,232096e-014
21,81	-4,795680e-014
21,84	-4,183543e-014
21,88	-3,829412e-014
21,91	-4,005421e-014
21,94	-4,576946e-014
21,97	-5,113722e-014
22,00	-5,209618e-014
22,03	-4,788300e-014
22,06	-4,192393e-014
22,09	-3,871420e-014
22,13	-3,926403e-014
22,16	-4,080796e-014
22,19	-4,139021e-014
22,22	-4,231838e-014
22,25	-4,528626e-014
22,28	-4,948425e-014
22,31	-5,260713e-014
22,34	-5,364780e-014
22,38	-5,307295e-014
22,41	-5,087514e-014
22,44	-4,698718e-014
22,47	-4,269412e-014
22,50	-3,942633e-014
22,53	-3,742799e-014
22,56	-3,691367e-014
22,59	-3,875476e-014
22,63	-4,266136e-014
22,66	-4,637872e-014
22,69	-4,785768e-014
22,72	-4,659799e-014
22,75	-4,276762e-014
22,78	-3,725437e-014
22,81	-3,224220e-014
22,84	-3,006115e-014
22,88	-3,150400e-014
22,91	-3,511495e-014
22,94	-3,810448e-014
22,97	-3,878050e-014
23,00	-3,822038e-014
23,03	-3,865281e-014
23,06	-4,050622e-014
23,09	-4,273147e-014
23,13	-4,454800e-014
23,16	-4,525082e-014
23,19	-4,454799e-014
23,22	-4,326122e-014
23,25	-4,233438e-014
23,28	-4,203005e-014
23,31	-4,183732e-014
23,34	-4,093820e-014
23,38	-3,913952e-014
23,41	-3,660852e-014
23,44	-3,380338e-014
23,47	-3,225346e-014
23,50	-3,329944e-014
23,53	-3,600128e-014
23,56	-3,814997e-014
23,59	-3,975815e-014
23,63	-4,327313e-014
23,66	-4,874826e-014
23,69	-5,227279e-014
23,72	-5,101844e-014
23,75	-4,662243e-014
23,78	-4,295829e-014
23,81	-4,205356e-014
23,84	-4,246883e-014
23,88	-4,234459e-014
23,91	-4,243381e-014
23,94	-4,363069e-014
23,97	-4,447913e-014
24,00	-4,378699e-014
24,03	-4,258012e-014
24,06	-4,231773e-014
24,09	-4,362824e-014
24,13	-4,680818e-014
24,16	-5,152680e-014
24,19	-5,542534e-014
24,22	-5,498997e-014
24,25	-4,928906e-014
24,28	-4,135782e-014
24,31	-3,526407e-014
24,34	-3,341997e-014
24,38	-3,622642e-014
24,41	-4,197574e-014
24,44	-4,744880e-014
24,47	-5,004790e-014
24,50	-4,923016e-014
24,53	-4,602733e-014
24,56	-4,177858e-014
24,59	-3,780777e-014
24,63	-3,582984e-014
24,66	-3,729997e-014
24,69	-4,172184e-014
24,72	-4,583938e-014
24,75	-4,600475e-014
24,78	-4,207508e-014
24,81	-3,778662e-014
24,84	-3,713268e-014
24,88	-4,093175e-014
24,91	-4,620388e-014
24,94	-4,910385e-014
24,97	-4,940987e-014
25,00	-5,069097e-014
25,03	-5,457687e-014
25,06	-5,755872e-014
25,09	-5,604288e-014
25,13	-5,132496e-014
25,16	-4,654267e-014
25,19	-4,228793e-014
25,22	-3,849028e-014
25,25	-3,700328e-014
25,28	-3,892332e-014
25,31	-4,155889e-014
25,34	-4,091274e-014
25,38	-3,674912e-014
25,41	-3,311403e-014
25,44	-3,374665e-014
25,47	-3,824974e-014
25,50	-4,290899e-014
25,53	-4,448176e-014
25,56	-4,283187e-014
25,59	-4,033001e-014
25,63	-3,962142e-014
25,66	-4,202111e-014
25,69	-4,628960e-014
25,72	-4,888976e-014
25,75	-4,715283e-014
25,78	-4,157537e-014
25,81	-3,489039e-014
25,84	-3,035437e-014
25,88	-3,024544e-014
25,91	-3,420418e-014
25,94	-3,904264e-014
25,97	-4,173068e-014
26,00	-4,232083e-014
26,03	-4,269687e-014
26,06	-4,349574e-014
26,09	-4,352634e-014
26,13	-4,177191e-014
26,16	-3,877227e-014
26,19	-3,576023e-014
26,22	-3,335981e-014
26,25	-3,137644e-014
26,28	-3,002403e-014
26,31	-3,057269e-014
26,34	-3,296609e-014
26,38	-3,497532e-014
26,41	-3,607767e-014
26,44	-3,871948e-014
26,47	-4,363717e-014
26,50	-4,778470e-014
26,53	-4,868329e-014
26,56	-4,742958e-014
26,59	-4,607283e-014
26,63	-4,468118e-014
26,66	-4,251875e-014
26,69	-4,035348e-014
26,72	-3,978836e-014
26,75	-4,080309e-014
26,78	-4,161090e-014
26,81	-4,161640e-014
26,84	-4,259096e-014
26,88	-4,550431e-014
26,91	-4,806188e-014
26,94	-4,715018e-014
26,97	-4,271875e-014
27,00	-3,760131e-014
27,03	-3,484423e-014
27,06	-3,620646e-014
27,09	-4,046816e-014
27,13	-4,337913e-014
27,16	-4,206251e-014
27,19	-3,752425e-014
27,22	-3,230177e-014
27,25	-2,880305e-014
27,28	-2,893897e-014
27,31	-3,273670e-014
27,34	-3,796814e-014
27,38	-4,223583e-014
27,41	-4,478847e-014
27,44	-4,575066e-014
27,47	-4,452461e-014
27,50	-3,965025e-014
27,53	-2,983520e-014
27,56	-1,471980e-014
27,59	5,833182e-015
27,63	3,210648e-014
27,66	6,252395e-014
27,69	9,329485e-014
27,72	1,213543e-013
27,75	1,453896e-013
27,78	1,641942e-013
27,81	1,767133e-013
27,84	1,836388e-013
27,88	1,867867e-013
27,91	1,872926e-013
27,94	1,861403e-013
27,97	1,850277e-013
28,00	1,846012e-013
28,03	1,828289e-013
28,06	1,767324e-013
28,09	1,657665e-013
28,13	1,524691e-013
28,16	1,393183e-013
28,19	1,264345e-013
28,22	1,134972e-013
28,25	1,017974e-013
28,28	9,217568e-014
28,31	8,318845e-014
28,34	7,385557e-014
28,38	6,522356e-014
28,41	5,644642e-014
28,44	4,299079e-014
28,47	2,244939e-014
28,50	-6,932829e-016
28,53	-1,968198e-014
28,56	-3,265605e-014
28,59	-4,195494e-014
28,63	-4,806433e-014
28,66	-4,827828e-014
28,69	-4,167346e-014
28,72	-3,293496e-014
28,75	-2,914169e-014
28,78	-3,236619e-014
28,81	-3,805822e-014
28,84	-4,138222e-014
28,88	-4,177706e-014
28,91	-4,130021e-014
28,94	-4,130846e-014
28,97	-4,125446e-014
29,00	-4,011987e-014
29,03	-3,762112e-014
29,06	-3,384672e-014
29,09	-3,002938e-014
29,13	-2,901930e-014
29,16	-3,210317e-014
29,19	-3,616576e-014
29,22	-3,681949e-014
29,25	-3,425119e-014
29,28	-3,325482e-014
29,31	-3,677760e-014
29,34	-4,204599e-014
29,38	-4,461981e-014
29,41	-4,378028e-014
29,44	-4,214723e-014
29,47	-4,256872e-014
29,50	-4,640970e-014
29,53	-5,240553e-014
29,56	-5,671907e-014
29,59	-5,604374e-014
29,63	-5,089447e-014
29,66	-4,444294e-014
29,69	-3,881421e-014
29,72	-3,429907e-014
29,75	-3,083373e-014
29,78	-2,834587e-014
29,81	-2,674600e-014
29,84	-2,662399e-014
29,88	-2,871820e-014
29,91	-3,215247e-014
29,94	-3,467220e-014
29,97	-3,519470e-014
30,00	-3,473295e-014
30,03	-3,483859e-014
30,06	-3,649380e-014
30,09	-3,962186e-014
30,13	-4,288145e-014
30,16	-4,548288e-014
30,19	-4,821224e-014
30,22	-5,055665e-014
30,25	-4,955604e-014
30,28	-4,404169e-014
30,31	-3,740711e-014
30,34	-3,414063e-014
30,38	-3,506514e-014
30,41	-3,771873e-014
30,44	-4,065260e-014
30,47	-4,439044e-014
30,50	-4,871959e-014
30,53	-5,219512e-014
30,56	-5,343215e-014
30,59	-5,189109e-014
30,63	-4,871311e-014
30,66	-4,635964e-014
30,69	-4,642687e-014
30,72	-4,805325e-014
30,75	-4,867963e-014
30,78	-4,656967e-014
30,81	-4,272397e-014
30,84	-3,986339e-014
30,88	-3,949516e-014
30,91	-4,074637e-014
30,94	-4,182506e-014
30,97	-4,163930e-014
31,00	-4,069841e-014
31,03	-4,081492e-014
31,06	-4,274154e-014
31,09	-4,513676e-014
31,13	-4,703263e-014
31,16	-4,852923e-014
31,19	-4,863905e-014
31,22	-4,595511e-014
31,25	-4,134358e-014
31,28	-3,790899e-014
31,31	-3,797990e-014
31,34	-4,076526e-014
31,38	-4,353140e-014
31,41	-4,428663e-014
31,44	-4,303969e-014
31,47	-4,148072e-014
31,50	-4,125419e-014
31,53	-4,194429e-014
31,56	-4,181255e-014
31,59	-4,039741e-014
31,63	-3,875164e-014
31,66	-3,772727e-014
31,69	-3,687051e-014
31,72	-3,443791e-014
31,75	-2,937608e-014
31,78	-2,374835e-014
31,81	-2,115839e-014
31,84	-2,219865e-014
31,88	-2,385911e-014
31,91	-2,390773e-014
31,94	-2,301683e-014
31,97	-2,230397e-014
32,00	-2,164632e-014
32,03	-2,038572e-014
32,06	-1,778273e-014
32,09	-1,374822e-014
32,13	-1,063551e-014
32,16	-1,252127e-014
32,19	-2,089242e-014
32,22	-3,208968e-014
32,25	-3,997739e-014
32,28	-4,132853e-014
32,31	-3,834731e-014
32,34	-3,527017e-014
32,38	-3,384693e-014
32,41	-3,354240e-014
32,44	-3,393660e-014
32,47	-3,488277e-014
32,50	-3,600872e-014
32,53	-3,713389e-014
32,56	-3,839449e-014
32,59	-4,090293e-014
32,63	-4,598339e-014
32,66	-5,134297e-014
32,69	-5,177269e-014
32,72	-4,612818e-014
32,75	-3,931480e-014
32,78	-3,591227e-014
32,81	-3,581480e-014
32,84	-3,677763e-014
32,88	-3,740544e-014
32,91	-3,676613e-014
32,94	-3,439496e-014
32,97	-3,202782e-014
33,00	-3,252993e-014
33,03	-3,597901e-014
33,06	-3,932178e-014
33,09	-4,058908e-014
33,13	-4,066925e-014
33,16	-4,064020e-014
33,19	-4,122404e-014
33,22	-4,378076e-014
33,25	-4,767129e-014
33,28	-4,936638e-014
33,31	-4,692224e-014
33,34	-4,270892e-014
33,38	-4,054729e-014
33,41	-4,218354e-014
33,44	-4,669997e-014
33,47	-5,088821e-014
33,50	-5,083177e-014
33,53	-4,570041e-014
33,56	-3,852583e-014
33,59	-3,215910e-014
33,63	-2,771334e-014
33,66	-2,663238e-014
33,69	-3,004908e-014
33,72	-3,658884e-014
33,75	-4,321508e-014
33,78	-4,719057e-014
33,81	-4,704638e-014
33,84	-4,327912e-014
33,88	-3,769901e-014
33,91	-3,213243e-014
33,94	-2,887653e-014
33,97	-3,010827e-014
34,00	-3,454293e-014
34,03	-3,755527e-014
34,06	-3,679091e-014
34,09	-3,476940e-014
34,13	-3,491697e-014
34,16	-3,754941e-014
34,19	-3,982378e-014
34,22	-3,882925e-014
34,25	-3,539882e-014
34,28	-3,337240e-014
34,31	-3,406662e-014
34,34	-3,522229e-014
34,38	-3,612629e-014
34,41	-3,844703e-014
34,44	-4,192738e-014
34,47	-4,436108e-014
34,50	-4,537522e-014
34,53	-4,653066e-014
34,56	-4,862962e-014
34,59	-5,133078e-014
34,63	-5,409042e-014
34,66	-5,578692e-014
34,69	-5,477144e-014
34,72	-5,098781e-014
34,75	-4,703352e-014
34,78	-4,518988e-014
34,81	-4,442631e-014
34,84	-4,221408e-014
34,88	-3,852222e-014
34,91	-3,641646e-014
34,94	-3,825902e-014
34,97	-4,249315e-014
35,00	-4,578874e-014
35,03	-4,726492e-014
35,06	-4,834511e-014
35,09	-4,969729e-014
35,13	-5,094111e-014
35,16	-5,199565e-014
35,19	-5,263513e-014
35,22	-5,217941e-014
35,25	-5,057829e-014
35,28	-4,889524e-014
35,31	-4,844241e-014
35,34	-4,947941e-014
35,38	-5,026616e-014
35,41	-4,784577e-014
35,44	-4,135110e-014
35,47	-3,383619e-014
35,50	-2,945518e-014
35,53	-2,957823e-014
35,56	-3,206765e-014
35,59	-3,412323e-014
35,63	-3,546241e-014
35,66	-3,760680e-014
35,69	-4,037392e-014
35,72	-4,116349e-014
35,75	-3,847534e-014
35,78	-3,431880e-014
35,81	-3,232228e-014
35,84	-3,461243e-014
35,88	-3,989621e-014
35,91	-4,426607e-014
35,94	-4,523711e-014
35,97	-4,361205e-014
36,00	-4,131807e-014
36,03	-4,006288e-014
36,06	-4,077390e-014
36,09	-4,263820e-014
36,13	-4,413820e-014
36,16	-4,465773e-014
36,19	-4,375057e-014
36,22	-4,073726e-014
36,25	-3,619867e-014
36,28	-3,182599e-014
36,31	-2,853974e-014
36,34	-2,658473e-014
36,38	-2,699567e-014
36,41	-3,091572e-014
36,44	-3,748906e-014
36,47	-4,377835e-014
36,50	-4,709154e-014
36,53	-4,701495e-014
36,56	-4,521392e-014
36,59	-4,407751e-014
36,63	-4,548966e-014
36,66	-4,943983e-014
36,69	-5,339826e-014
36,72	-5,427593e-014
36,75	-5,175905e-014
36,78	-4,846311e-014
36,81	-4,580287e-014
36,84	-4,176761e-014
36,88	-3,446260e-014
36,91	-2,564655e-014
36,94	-1,894420e-014
36,97	-1,692393e-014
37,00	-2,090161e-014
37,03	-3,006345e-014
37,06	-3,996034e-014
37,09	-4,543171e-014
37,13	-4,561550e-014
37,16	-4,378177e-014
37,19	-4,322840e-014
37,22	-4,496729e-014
37,25	-4,819450e-014
37,28	-5,150406e-014
37,31	-5,322034e-014
37,34	-5,254658e-014
