% Langmuir characteristic curve

% U (Volt)	I (A)
-9.872000	-3.192108E-7
-9.860000	-3.319001E-7
-9.848000	-3.192108E-7
-9.836000	-4.756730E-7
-9.824000	-3.022142E-7
-9.812000	-2.811430E-7
-9.800000	-3.319001E-7
-9.788000	-3.275927E-7
-9.776000	-4.841713E-7
-9.764000	-4.080357E-7
-9.752000	-3.656605E-7
-9.740000	-3.529713E-7
-9.728000	-4.376052E-7
-9.716000	-3.487803E-7
-9.704000	-5.475013E-7
-9.691500	-3.572786E-7
-9.679500	-3.107125E-7
-9.667500	-2.768356E-7
-9.655500	-3.953464E-7
-9.643500	-1.119915E-7
-9.631500	-3.149034E-7
-9.619500	-3.445894E-7
-9.607500	-9.499490E-8
-9.595500	-3.107125E-7
-9.583500	-4.037283E-7
-9.571500	-1.711305E-7
-9.559500	-4.164176E-7
-9.547500	-5.601905E-7
-9.535500	-6.025657E-7
-9.523500	-4.417961E-7
-9.511500	-2.684537E-7
-9.499500	-4.714821E-7
-9.487500	-2.811430E-7
-9.475500	-2.641464E-7
-9.463500	-2.726447E-7
-9.451500	-2.557645E-7
-9.439500	-1.330627E-7
-9.427500	-3.022142E-7
-9.415500	-3.699679E-7
-9.403500	-2.050074E-7
-9.391500	-1.330627E-7
-9.379500	-4.164176E-7
-9.367500	-3.656605E-7
-9.355500	-4.461035E-7
-9.343500	-5.010515E-7
-9.331500	-3.826572E-7
-9.319500	-4.037283E-7
-9.307500	-4.925532E-7
-9.295500	-2.472661E-7
-9.283500	-3.107125E-7
-9.271500	-4.164176E-7
-9.259500	-3.995374E-7
-9.247500	-2.008164E-7
-9.235500	-4.207250E-7
-9.223500	-2.388842E-7
-9.211500	-3.149034E-7
-9.199500	-5.095499E-7
-9.187500	-3.529713E-7
-9.175500	-3.910391E-7
-9.163500	-3.783498E-7
-9.151500	-3.868481E-7
-9.139500	-3.826572E-7
-9.127500	-3.022142E-7
-9.115500	-3.022142E-7
-9.103500	-3.360910E-7
-9.091500	-2.811430E-7
-9.079500	-2.938323E-7
-9.067000	-2.303859E-7
-9.055000	-2.980232E-7
-9.043000	-2.261950E-7
-9.031000	-2.938323E-7
-9.019000	-3.275927E-7
-9.007000	-5.052425E-7
-8.995000	-3.319001E-7
-8.983000	-5.264301E-7
-8.971000	-2.641464E-7
-8.959000	-2.388842E-7
-8.947000	-4.461035E-7
-8.935000	-4.164176E-7
-8.923000	-1.965091E-7
-8.911000	-2.091983E-7
-8.899000	-2.472661E-7
-8.887000	-2.938323E-7
-8.875000	-2.811430E-7
-8.863000	-4.417961E-7
-8.851000	-3.868481E-7
-8.839000	-4.502945E-7
-8.827000	-4.249159E-7
-8.815000	-4.334142E-7
-8.803000	-3.826572E-7
-8.791000	-2.895249E-7
-8.779000	-2.515735E-7
-8.767000	-3.319001E-7
-8.755000	-2.980232E-7
-8.743000	-2.853340E-7
-8.731000	-2.599554E-7
-8.719000	-1.034932E-7
-8.707000	-1.627486E-7
-8.695000	-2.557645E-7
-8.683000	-2.599554E-7
-8.671000	-3.445894E-7
-8.659000	-2.008164E-7
-8.647000	-1.457520E-7
-8.635000	-4.502945E-7
-8.623000	-1.500593E-7
-8.611000	-3.487803E-7
