% Langmuir characteristic curve

% U (Volt)	I (A)
76.980003	4.160404E-5
76.919998	3.482401E-5
76.860001	4.795194E-5
76.800003	3.524125E-5
76.739998	3.737211E-5
76.680000	5.981326E-5
76.620003	2.551079E-5
76.559998	2.889335E-5
76.500000	4.372001E-5
76.440002	3.144145E-5
76.379997	3.227592E-5
76.320000	2.466142E-5
76.260002	3.609061E-5
76.199997	3.312528E-5
76.139999	1.746416E-5
76.080002	5.303323E-5
76.019997	2.551079E-5
75.959999	2.466142E-5
75.900002	2.974272E-5
75.839996	1.025200E-5
75.779999	4.668534E-5
75.720001	-1.305342E-5
75.660004	1.829863E-5
75.599998	2.084672E-5
75.540001	1.449883E-5
75.480003	1.110137E-5
75.419998	1.356006E-6
75.360001	1.153350E-5
75.300003	1.661479E-5
75.239998	3.355742E-5
75.180000	1.873076E-5
75.120003	3.567338E-5
75.059998	9.402633E-6
75.000000	1.321733E-5
74.940002	5.066395E-7
74.879997	1.491606E-5
74.820000	-1.008809E-5
74.760002	7.286668E-6
74.699997	1.236796E-5
74.639999	2.205372E-6
74.580002	9.402633E-6
74.519997	-8.806586E-6
74.459999	-2.875924E-6
74.400002	-1.981854E-5
74.339996	-2.321601E-5
74.279999	-2.914667E-5
74.220001	-2.788007E-5
74.160004	-4.100800E-5
74.099998	-2.110004E-5
74.040001	-4.270673E-5
73.980003	-2.448261E-5
73.919998	-3.930926E-5
73.860001	-2.574921E-5
73.800003	-1.601875E-5
73.739998	-2.533197E-5
73.680000	-1.981854E-5
73.620003	-2.914667E-5
73.559998	-3.930926E-5
73.500000	-2.151728E-5
73.440002	-4.270673E-5
73.379997	-2.321601E-5
73.320000	-2.703071E-5
73.260002	-4.650652E-5
73.199997	-3.041327E-5
73.139999	-2.999604E-5
73.080002	-3.084540E-5
73.014999	-4.397333E-5
72.955002	-2.110004E-5
72.894997	-2.659857E-5
72.834999	-7.122755E-6
72.775002	-2.151728E-5
72.714996	-3.252923E-5
72.654999	-2.321601E-5
72.595001	-3.126264E-5
72.535004	-2.533197E-5
72.474998	-3.296137E-5
72.415001	-7.539988E-6
72.355003	-4.820526E-5
72.294998	-2.194941E-5
72.235001	-2.875924E-6
72.175003	-2.448261E-5
72.114998	-3.252923E-5
72.055000	-3.974140E-5
71.995003	-2.744794E-5
71.934998	-2.871454E-5
71.875000	-4.057586E-5
71.815002	-4.227459E-5
71.754997	-1.898408E-5
71.695000	-2.110004E-5
71.635002	-4.100800E-5
71.574997	-1.940131E-5
71.514999	-2.110004E-5
71.455002	-4.312396E-5
71.394997	-2.744794E-5
71.334999	-2.448261E-5
71.275002	-3.725290E-6
71.214996	-2.744794E-5
71.154999	-2.703071E-5
71.095001	-2.025068E-5
71.035004	-1.855195E-5
70.974998	-2.744794E-5
70.915001	-2.914667E-5
70.855003	-4.270673E-5
70.794998	-2.788007E-5
70.735001	-2.491474E-5
70.675003	-3.252923E-5
70.614998	-2.875924E-6
70.555000	-2.194941E-5
70.495003	-2.703071E-5
