% Langmuir characteristic curve

% U (Volt)	I (A)
18.075001	-7.107854E-6
18.135000	-2.616644E-5
18.195000	-3.252923E-5
18.254999	-3.337860E-5
18.315001	-2.151728E-5
18.375000	-4.735589E-5
18.434999	-4.014373E-5
18.495001	-2.448261E-5
18.555000	-4.184246E-5
18.615000	-2.744794E-5
18.674999	-3.464520E-5
18.735001	-2.320111E-5
18.795000	-3.930926E-5
18.855000	-2.998114E-5
18.915001	-3.337860E-5
18.975000	-2.531707E-5
19.035000	-3.083050E-5
19.094999	-2.786517E-5
19.155001	-4.142523E-6
19.215000	-2.151728E-5
19.275000	-2.786517E-5
19.334999	-3.845990E-5
19.395000	-2.023578E-5
19.455000	-3.379583E-5
19.514999	-3.337860E-5
19.575001	-2.405047E-5
19.635000	-3.209710E-5
19.695000	-1.727045E-5
19.754999	-2.871454E-5
19.815001	-3.293157E-6
19.875000	-2.320111E-5
19.934999	-1.938641E-5
19.995001	-3.549457E-5
20.055000	-3.421307E-5
20.115000	-3.294647E-5
20.174999	-2.531707E-5
20.235001	-3.209710E-5
20.295000	-1.770258E-5
20.355000	-2.744794E-5
20.415001	-2.744794E-5
20.475000	-4.991889E-6
20.535000	-2.574921E-5
20.594999	-3.421307E-5
20.655001	-2.574921E-5
20.715000	-2.531707E-5
20.775000	-2.659857E-5
20.834999	-3.802776E-5
20.895000	-3.710389E-6
20.955000	-1.727045E-5
21.014999	-2.531707E-5
21.075001	-2.828240E-5
21.135000	-2.659857E-5
21.195000	-2.235174E-5
21.254999	-4.142523E-6
21.315001	-3.083050E-5
21.375000	-4.099309E-5
21.434999	-2.744794E-5
21.495001	-2.574921E-5
21.555000	-2.998114E-5
21.615000	-3.083050E-5
21.674999	-2.616644E-5
21.735001	-2.828240E-5
21.795000	-2.913177E-5
21.855000	-1.770258E-5
21.915001	-2.828240E-5
21.980000	-4.523993E-5
22.040001	-2.744794E-5
22.100000	-2.531707E-5
22.160000	-3.124774E-5
22.219999	-4.142523E-6
22.280001	-4.142523E-5
22.340000	-2.616644E-5
