% Langmuir characteristic curve

% U (Volt)	I (A)
-13.006500	-3.868481E-7
-13.000500	-3.911555E-7
-12.994500	-4.334142E-7
-12.988500	-4.122267E-7
-12.982500	-2.345769E-7
-12.976500	-2.345769E-7
-12.970500	-1.373701E-7
-12.964500	-1.838198E-7
-12.958500	2.211891E-9
-12.952500	-1.669396E-7
-12.946500	-1.373701E-7
-12.940500	-1.669396E-7
-12.934500	-2.684537E-7
-12.928500	-2.938323E-7
-12.922500	-6.110640E-7
-12.916500	-5.264301E-7
-12.910500	-3.150199E-7
-12.904500	-3.826572E-7
-12.898500	-3.741588E-7
-12.892500	-3.572786E-7
-12.886500	-2.853340E-7
-12.880500	-1.373701E-7
-12.874500	1.490116E-8
-12.868500	-1.457520E-7
-12.862500	-1.330627E-7
-12.856500	-2.599554E-7
-12.850500	-2.388842E-7
-12.844500	-1.542503E-7
-12.838500	-3.234018E-7
-12.832500	-4.165340E-7
-12.826500	-2.853340E-7
-12.820500	-3.953464E-7
-12.814500	-3.826572E-7
-12.808500	-2.515735E-7
-12.802500	-3.657769E-7
-12.796500	-3.150199E-7
-12.790500	-2.557645E-7
-12.784500	-1.119915E-7
-12.778500	-9.080395E-8
-12.772500	-1.627486E-7
-12.766500	-4.423782E-8
-12.760500	-4.854519E-8
-12.754500	-2.769521E-7
-12.748500	-2.896413E-7
-12.742500	-3.107125E-7
-12.736500	-4.080357E-7
-12.730500	-4.968606E-7
-12.724500	-2.726447E-7
-12.718500	-3.530877E-7
-12.712500	-3.614696E-7
-12.706500	-2.853340E-7
-12.700500	-2.218876E-7
-12.694500	-1.669396E-7
-12.688500	-1.923181E-7
-12.682500	-6.961636E-8
-12.676500	-2.345769E-7
-12.670500	-2.261950E-7
-12.664500	-3.065215E-7
-12.658500	-3.826572E-7
-12.652500	-2.430752E-7
-12.646500	-3.741588E-7
-12.640500	-3.445894E-7
-12.634500	-5.559996E-7
-12.628500	-3.868481E-7
-12.622500	-3.360910E-7
-12.616500	-2.769521E-7
-12.610500	-2.557645E-7
-12.604500	-1.881272E-7
-12.598500	-1.076842E-7
-12.592500	-2.388842E-7
-12.586500	-9.499490E-8
-12.580500	-1.203734E-7
-12.574500	-1.965091E-7
-12.568000	-3.699679E-7
-12.562000	-5.559996E-7
-12.556000	-3.572786E-7
-12.550000	-2.938323E-7
-12.544000	-3.699679E-7
-12.538000	-3.530877E-7
-12.532000	-2.642628E-7
-12.526000	-3.572786E-7
-12.520000	-3.784662E-7
-12.514000	-1.838198E-7
-12.508000	-2.472661E-7
-12.502000	-1.076842E-7
-12.496000	-1.203734E-7
-12.490000	-9.930227E-8
-12.484000	-1.965091E-7
-12.478000	-1.330627E-7
-12.472000	-3.150199E-7
-12.466000	-3.614696E-7
-12.460000	-4.080357E-7
-12.454000	-4.376052E-7
-12.448000	-4.207250E-7
-12.442000	-4.502945E-7
-12.436000	-3.277091E-7
-12.430000	-2.557645E-7
-12.424000	-1.457520E-7
-12.418000	-1.373701E-7
-12.412000	-1.627486E-7
-12.406000	-1.457520E-7
-12.400000	-1.161825E-7
-12.394000	-1.627486E-7
-12.388000	-2.811430E-7
-12.382000	-1.881272E-7
-12.376000	-3.445894E-7
-12.370000	-4.376052E-7
-12.364000	-4.080357E-7
-12.358000	-4.334142E-7
-12.352000	-4.038448E-7
-12.346000	-2.896413E-7
-12.340000	-2.472661E-7
-12.334000	-1.330627E-7
-12.328000	-1.669396E-7
-12.322000	-2.261950E-7
-12.316000	-1.500593E-7
-12.310000	-2.008164E-7
-12.304000	-1.965091E-7
-12.298000	-3.319001E-7
-12.292000	-2.430752E-7
-12.286000	-2.388842E-7
-12.280000	-2.472661E-7
-12.274000	-3.826572E-7
-12.268000	-5.180482E-7
-12.262000	-3.360910E-7
-12.256000	-3.107125E-7
-12.250000	-2.472661E-7
-12.244000	-1.161825E-7
-12.238000	-9.499490E-8
-12.232000	-1.796288E-7
-12.226000	-1.246808E-7
-12.220000	-1.415610E-7
-12.214000	-2.430752E-7
-12.208000	-2.599554E-7
-12.202000	-2.938323E-7
-12.196000	-3.784662E-7
-12.190000	-2.684537E-7
-12.184000	-4.546018E-7
-12.178000	-3.911555E-7
-12.172000	-3.530877E-7
-12.166000	-3.445894E-7
-12.160000	-3.572786E-7
-12.154000	-2.599554E-7
-12.148000	-1.669396E-7
-12.142000	-6.961636E-8
-12.136000	-9.080395E-8
-12.130000	-1.457520E-7
-12.124000	-2.345769E-7
-12.118000	-1.965091E-7
-12.112000	-2.303859E-7
-12.106000	-3.699679E-7
-12.100000	-4.883623E-7
-12.094000	-3.741588E-7
-12.088000	-3.699679E-7
-12.082000	-4.714821E-7
-12.076000	-3.150199E-7
-12.070000	-2.388842E-7
-12.064000	-3.150199E-7
-12.058000	-1.965091E-7
-12.052000	-1.457520E-7
-12.046000	-1.415610E-7
-12.040000	-7.811468E-8
-12.034000	-1.500593E-7
-12.028000	-1.457520E-7
-12.022000	-2.726447E-7
-12.016000	-1.627486E-7
-12.010000	-2.684537E-7
-12.004000	-4.841713E-7
-11.998000	-4.080357E-7
-11.992000	-4.672911E-7
-11.986000	-2.853340E-7
-11.980000	-3.868481E-7
-11.974000	-3.572786E-7
-11.968000	-2.938323E-7
-11.962000	-1.754379E-7
-11.956000	-2.515735E-7
-11.950000	4.027970E-8
-11.944000	-1.330627E-7
-11.938000	-1.881272E-7
-11.932000	-2.135057E-7
-11.926000	-3.065215E-7
-11.920000	-4.799804E-7
-11.914000	-3.953464E-7
-11.908000	-3.868481E-7
-11.902000	-3.995374E-7
-11.896000	-3.319001E-7
-11.890000	-2.980232E-7
-11.884000	-2.218876E-7
-11.878000	-1.669396E-7
-11.871500	-8.230563E-8
-11.865500	-1.203734E-7
-11.859500	-9.080395E-8
-11.853500	-1.965091E-7
-11.847500	-1.881272E-7
-11.841500	-2.853340E-7
-11.835500	-1.161825E-7
-11.829500	-4.334142E-7
-11.823500	-4.334142E-7
-11.817500	-4.080357E-7
-11.811500	-3.572786E-7
-11.805500	-4.546018E-7
-11.799500	-2.515735E-7
