% Langmuir characteristic curve

% U (Volt)	I (A)
121.779999	4.512619E-5
121.720001	4.502467E-5
121.660004	4.479627E-5
121.599998	4.494004E-5
121.540001	4.514307E-5
121.480003	4.489778E-5
121.419998	4.492316E-5
121.360001	4.501618E-5
121.300003	4.513038E-5
121.239998	4.483014E-5
121.180000	4.491466E-5
121.120003	4.499929E-5
121.059998	4.474132E-5
121.000000	4.453410E-5
120.940002	4.438614E-5
120.879997	4.428043E-5
120.820000	4.408590E-5
120.760002	4.392525E-5
120.699997	4.399288E-5
120.639999	4.395901E-5
120.580002	4.390406E-5
120.519997	4.402664E-5
120.459999	4.378147E-5
120.400002	4.402245E-5
120.339996	4.402245E-5
120.279999	4.391675E-5
120.220001	4.378147E-5
120.160004	4.378986E-5
120.095001	4.368846E-5
120.035004	4.346424E-5
119.974998	4.361651E-5
119.915001	4.328240E-5
119.855003	4.307949E-5
119.794998	4.295690E-5
119.735001	4.303723E-5
119.675003	4.299066E-5
119.614998	4.303723E-5
119.555000	4.318939E-5
119.495003	4.317670E-5
119.434998	4.310068E-5
119.375000	4.319369E-5
119.315002	4.319369E-5
119.254997	4.287227E-5
119.195000	4.282151E-5
119.135002	4.237331E-5
119.074997	4.255516E-5
119.014999	4.239439E-5
118.955002	4.213653E-5
118.894997	4.213653E-5
118.834999	4.213222E-5
118.775002	4.206458E-5
118.714996	4.208996E-5
118.654999	4.207308E-5
118.595001	4.229299E-5
118.535004	4.206039E-5
118.474998	4.207308E-5
118.415001	4.215341E-5
118.355003	4.207308E-5
118.294998	4.190393E-5
118.235001	4.167983E-5
118.175003	4.159100E-5
118.114998	4.148530E-5
118.055000	4.124420E-5
117.995003	4.124001E-5
117.934998	4.103710E-5
117.875000	4.105398E-5
117.815002	4.113431E-5
117.754997	4.088064E-5
117.695000	4.111312E-5
117.635002	4.125270E-5
117.574997	4.127808E-5
117.514999	4.108355E-5
117.455002	4.106667E-5
117.394997	4.104979E-5
117.334999	4.094827E-5
117.275002	4.065223E-5
117.214996	4.050427E-5
117.154999	4.036888E-5
