% Langmuir characteristic curve

% U (Volt)	I (A)
-12.178000	-3.741588E-7
-12.172000	-3.444729E-7
-12.166000	-3.022142E-7
-12.160000	-2.007000E-7
-12.154000	-1.965091E-7
-12.148000	-1.584413E-7
-12.142000	-2.260786E-7
-12.136000	-2.641464E-7
-12.130000	-3.317837E-7
-12.124000	-4.671747E-7
-12.118000	-3.910391E-7
-12.112000	-4.079193E-7
-12.106000	-5.728798E-7
-12.100000	-4.291069E-7
-12.094000	-4.291069E-7
-12.088000	-2.683373E-7
-12.082000	-3.571622E-7
-12.076000	-2.599554E-7
-12.070000	-2.091983E-7
-12.064000	-2.472661E-7
-12.058000	-2.218876E-7
-12.052000	-1.711305E-7
-12.046000	-1.668232E-7
-12.040000	-2.175802E-7
-12.034000	-3.444729E-7
-12.028000	-4.374888E-7
-12.022000	-3.952300E-7
-12.016000	-4.164176E-7
-12.010000	-4.798640E-7
-12.004000	-5.306210E-7
-11.998000	-4.079193E-7
-11.992000	-3.444729E-7
-11.986000	-3.698515E-7
-11.980000	-2.345769E-7
-11.974000	-1.457520E-7
-11.968000	-1.457520E-7
-11.962000	-2.472661E-7
-11.956000	-2.302695E-7
-11.950000	-2.599554E-7
-11.944000	-4.079193E-7
-11.938000	-4.332978E-7
-11.932000	-3.910391E-7
-11.926000	-3.741588E-7
-11.920000	-5.433103E-7
-11.914000	-3.825407E-7
-11.908000	-3.614696E-7
-11.902000	-3.402820E-7
-11.896000	-2.810266E-7
-11.890000	-1.795124E-7
-11.884000	-6.961636E-8
-11.878000	-2.387678E-7
-11.871500	-1.457520E-7
-11.865500	-2.345769E-7
-11.859500	-3.022142E-7
-11.853500	-3.190944E-7
-11.847500	-3.994210E-7
-11.841500	-4.332978E-7
-11.835500	-4.332978E-7
-11.829500	-4.037283E-7
-11.823500	-4.247995E-7
-11.817500	-2.345769E-7
-11.811500	-3.529713E-7
-11.805500	-3.190944E-7
-11.799500	-2.260786E-7
-11.793500	-1.795124E-7
-11.787500	-2.133893E-7
-11.781500	-5.261973E-8
-11.775500	-1.668232E-7
-11.769500	-1.880107E-7
-11.763500	-2.599554E-7
-11.757500	-3.656605E-7
-11.751500	-5.094334E-7
-11.745500	-3.952300E-7
-11.739500	-5.643815E-7
-11.733500	-5.179318E-7
-11.727500	-2.641464E-7
-11.721500	-2.472661E-7
-11.715500	-2.641464E-7
-11.709500	-2.260786E-7
-11.703500	-2.895249E-7
-11.697500	-2.302695E-7
-11.691500	-2.218876E-7
-11.685500	-2.091983E-7
-11.679500	-3.064051E-7
-11.673500	-2.980232E-7
-11.667500	-3.149034E-7
-11.661500	-2.429588E-7
-11.655500	-4.291069E-7
-11.649500	-4.374888E-7
-11.643500	-2.937159E-7
-11.637500	-4.037283E-7
-11.631500	-4.417961E-7
-11.625500	-2.768356E-7
-11.619500	-2.853340E-7
-11.613500	-3.487803E-7
-11.607500	-3.107125E-7
-11.601500	-1.838198E-7
-11.595500	-6.530900E-8
-11.589500	-3.317837E-7
-11.583500	-2.175802E-7
-11.577500	-4.291069E-7
-11.571500	-4.247995E-7
-11.565500	-4.882459E-7
-11.559500	-4.291069E-7
-11.553500	-4.164176E-7
-11.547500	-4.079193E-7
-11.541500	-3.825407E-7
-11.535500	-4.206086E-7
-11.529500	-3.444729E-7
-11.523500	-2.683373E-7
-11.517500	-1.753215E-7
-11.511500	-2.937159E-7
-11.505500	-2.387678E-7
-11.499500	-2.048910E-7
-11.493500	-3.825407E-7
-11.487500	-3.402820E-7
-11.481500	-3.741588E-7
-11.475500	-4.247995E-7
-11.469500	-4.121102E-7
-11.463500	-3.698515E-7
-11.457500	-4.121102E-7
-11.451500	-3.487803E-7
-11.445500	-3.529713E-7
-11.439500	-3.868481E-7
-11.433500	-1.457520E-7
-11.427500	-2.133893E-7
-11.421500	-1.541339E-7
-11.415500	-2.895249E-7
-11.409500	-2.387678E-7
-11.403500	-3.571622E-7
-11.397500	-3.234018E-7
-11.391500	-3.360910E-7
-11.385500	-3.825407E-7
-11.379500	-5.348120E-7
-11.373500	-4.882459E-7
-11.367500	-5.601905E-7
-11.361500	-5.009351E-7
-11.355500	-2.810266E-7
-11.349500	-3.360910E-7
-11.343500	-2.133893E-7
-11.337500	-2.980232E-7
-11.331500	-2.007000E-7
-11.325500	-3.993046E-8
-11.319500	-2.260786E-7
-11.313500	-2.345769E-7
-11.307500	-2.514571E-7
-11.301500	-5.433103E-7
-11.295500	-4.164176E-7
-11.289500	-4.459871E-7
-11.283500	-4.037283E-7
-11.277500	-3.825407E-7
-11.271500	-5.094334E-7
-11.265500	-3.360910E-7
-11.259500	-3.234018E-7
-11.253500	-1.795124E-7
-11.247500	-2.429588E-7
-11.241500	-1.414446E-7
-11.235500	-2.218876E-7
-11.229500	-6.111804E-8
-11.223500	-3.614696E-7
-11.217500	-2.895249E-7
-11.211500	-4.164176E-7
-11.205500	-3.783498E-7
-11.199500	-2.726447E-7
-11.193500	-4.291069E-7
-11.187500	-3.868481E-7
-11.181000	-2.472661E-7
-11.175000	-3.107125E-7
-11.169000	-3.149034E-7
-11.163000	-2.810266E-7
-11.157000	-2.302695E-7
-11.151000	-1.457520E-7
-11.145000	-1.711305E-7
-11.139000	-1.965091E-7
-11.133000	-8.649658E-8
-11.127000	-3.107125E-7
-11.121000	-4.164176E-7
-11.115000	-3.952300E-7
-11.109000	-4.544854E-7
-11.103000	-4.037283E-7
-11.097000	-4.247995E-7
-11.091000	-3.614696E-7
-11.085000	-2.937159E-7
-11.079000	-2.768356E-7
-11.073000	-3.741588E-7
-11.067000	-2.048910E-7
-11.061000	-1.287553E-7
-11.055000	-2.980232E-7
-11.049000	-1.626322E-7
-11.043000	-2.726447E-7
-11.037000	-2.768356E-7
-11.031000	-3.487803E-7
-11.025000	-3.529713E-7
-11.019000	-3.910391E-7
-11.013000	-5.390029E-7
-11.007000	-3.952300E-7
-11.001000	-3.275927E-7
-10.995000	-3.275927E-7
-10.989000	-2.768356E-7
-10.983000	-4.798640E-7
-10.977000	-1.965091E-7
-10.971000	-3.107125E-7
-10.965000	-1.203734E-7
-10.959000	-2.937159E-7
-10.953000	-2.091983E-7
-10.947000	-2.895249E-7
-10.941000	-3.149034E-7
-10.935000	-3.741588E-7
-10.929000	-3.614696E-7
-10.923000	-2.810266E-7
-10.917000	-3.825407E-7
-10.911000	-4.840549E-7
-10.905000	-3.741588E-7
-10.899000	-2.641464E-7
-10.893000	-3.571622E-7
-10.887000	-2.175802E-7
-10.881000	-1.541339E-7
-10.875000	-2.218876E-7
-10.869000	-1.372537E-7
-10.863000	-4.842877E-8
-10.857000	-3.444729E-7
-10.851000	-2.556480E-7
-10.845000	-4.925532E-7
-10.839000	-3.487803E-7
-10.833000	-4.206086E-7
-10.827000	-4.374888E-7
-10.821000	-5.263137E-7
-10.815000	-3.487803E-7
-10.809000	-4.798640E-7
-10.803000	-3.614696E-7
-10.797000	-1.965091E-7
-10.791000	-1.457520E-7
-10.785000	-2.091983E-7
-10.779000	-2.726447E-7
-10.773000	-1.499429E-7
-10.767000	-7.799827E-8
-10.761000	-3.022142E-7
-10.755000	-4.501780E-7
-10.749000	-3.741588E-7
-10.743000	-4.332978E-7
-10.737000	-3.910391E-7
-10.731000	-3.783498E-7
-10.725000	-3.402820E-7
-10.719000	-3.190944E-7
-10.713000	-2.599554E-7
-10.707000	-2.260786E-7
-10.701000	-2.007000E-7
-10.695000	-2.133893E-7
-10.689000	-1.711305E-7
-10.683000	-1.838198E-7
-10.677000	-2.556480E-7
-10.671000	-3.571622E-7
-10.665000	-3.783498E-7
-10.659000	-3.783498E-7
-10.653000	-2.641464E-7
-10.647000	-4.206086E-7
-10.641000	-4.628673E-7
-10.635000	-2.175802E-7
-10.629000	-3.783498E-7
-10.623000	-3.275927E-7
-10.617000	-2.218876E-7
-10.611000	-2.980232E-7
-10.605000	-1.499429E-7
-10.599000	-1.372537E-7
-10.593000	-1.753215E-7
-10.587000	-9.918585E-8
-10.581000	-4.079193E-7
-10.575000	-2.556480E-7
-10.569000	-2.556480E-7
-10.563000	-4.332978E-7
-10.557000	-3.698515E-7
-10.551000	-3.614696E-7
-10.545000	-3.402820E-7
-10.539000	-2.810266E-7
-10.533000	-3.064051E-7
-10.527000	-2.091983E-7
-10.521000	-3.993046E-8
-10.515000	-2.726447E-7
-10.509000	-1.245644E-7
-10.503000	-2.429588E-7
-10.497000	-2.091983E-7
-10.491000	-3.022142E-7
-10.484500	-3.656605E-7
-10.478500	-4.374888E-7
-10.472500	-2.514571E-7
-10.466500	-3.825407E-7
-10.460500	-6.024493E-7
-10.454500	-2.345769E-7
-10.448500	-4.164176E-7
-10.442500	-2.810266E-7
-10.436500	-7.799827E-8
-10.430500	-1.499429E-7
-10.424500	-1.795124E-7
-10.418500	-1.287553E-7
-10.412500	-1.118751E-7
-10.406500	-1.626322E-7
-10.400500	-3.910391E-7
-10.394500	-3.190944E-7
-10.388500	-5.643815E-7
-10.382500	-4.291069E-7
-10.376500	-5.306210E-7
-10.370500	-3.656605E-7
-10.364500	-2.345769E-7
-10.358500	-3.444729E-7
-10.352500	-2.599554E-7
-10.346500	-3.868481E-7
-10.340500	-9.068754E-8
-10.334500	-2.853340E-7
-10.328500	-1.245644E-7
-10.322500	-1.795124E-7
-10.316500	-3.107125E-7
-10.310500	-2.556480E-7
-10.304500	-3.149034E-7
-10.298500	-3.783498E-7
-10.292500	-3.190944E-7
-10.286500	-4.628673E-7
-10.280500	-3.952300E-7
-10.274500	-3.487803E-7
-10.268500	-3.571622E-7
-10.262500	-2.853340E-7
-10.256500	-5.052425E-7
-10.250500	-3.993046E-8
-10.244500	-1.880107E-7
-10.238500	-1.245644E-7
-10.232500	-1.541339E-7
-10.226500	-2.175802E-7
-10.220500	-3.275927E-7
-10.214500	-2.599554E-7
-10.208500	-3.656605E-7
-10.202500	-3.825407E-7
-10.196500	-4.037283E-7
-10.190500	-4.840549E-7
-10.184500	-3.190944E-7
-10.178500	-3.234018E-7
-10.172500	-1.414446E-7
-10.166500	-2.556480E-7
-10.160500	-1.753215E-7
-10.154500	-2.641464E-7
-10.148500	-2.007000E-7
-10.142500	-1.245644E-7
-10.136500	-2.853340E-7
-10.130500	-2.007000E-7
-10.124500	-1.457520E-7
-10.118500	-3.402820E-7
-10.112500	-4.374888E-7
-10.106500	-3.487803E-7
-10.100500	-3.825407E-7
-10.094500	-4.206086E-7
-10.088500	-3.741588E-7
-10.082500	-3.190944E-7
-10.076500	-3.656605E-7
-10.070500	-2.133893E-7
-10.064500	-1.922017E-7
-10.058500	-1.036096E-8
-10.052500	-2.429588E-7
-10.046500	-1.753215E-7
-10.040500	-1.711305E-7
-10.034500	-2.810266E-7
-10.028500	-2.726447E-7
-10.022500	-4.925532E-7
-10.016500	-3.868481E-7
-10.010500	-4.840549E-7
-10.004500	-3.360910E-7
-9.998500	-3.317837E-7
-9.992500	-1.372537E-7
-9.986500	-3.910391E-7
-9.980500	-2.726447E-7
-9.974500	-1.753215E-7
-9.968500	-1.541339E-7
-9.962500	-2.937159E-7
-9.956500	-1.076842E-7
-9.950500	-2.429588E-7
-9.944500	-4.079193E-7
-9.938500	-3.190944E-7
-9.932500	-3.698515E-7
-9.926500	-3.868481E-7
-9.920500	-4.206086E-7
-9.914500	-4.079193E-7
-9.908500	-3.190944E-7
-9.902500	-1.626322E-7
-9.896500	-2.726447E-7
-9.890500	-3.149034E-7
-9.884500	-3.360910E-7
-9.878500	-1.330627E-7
-9.872500	-1.330627E-7
-9.866500	-1.245644E-7
-9.860500	-1.541339E-7
-9.854500	-2.218876E-7
-9.848500	-2.980232E-7
-9.842500	-3.868481E-7
-9.836500	-4.501780E-7
-9.830500	-3.825407E-7
-9.824500	-4.291069E-7
-9.818500	-3.741588E-7
-9.812500	-1.838198E-7
-9.806500	-3.064051E-7
-9.800000	-2.556480E-7
-9.794000	-5.261973E-8
-9.788000	-1.245644E-7
-9.782000	-1.076842E-7
-9.776000	-2.641464E-7
-9.770000	-2.218876E-7
-9.764000	-2.810266E-7
-9.758000	-2.768356E-7
-9.752000	-3.487803E-7
-9.746000	-4.882459E-7
-9.740000	-3.698515E-7
-9.734000	-4.417961E-7
-9.728000	-2.175802E-7
-9.722000	-3.234018E-7
-9.716000	-3.741588E-7
-9.710000	-2.387678E-7
-9.704000	-3.190944E-7
-9.698000	-1.584413E-7
-9.692000	-9.068754E-8
-9.686000	-2.937159E-7
-9.680000	-2.305023E-8
-9.674000	-2.048910E-7
-9.668000	-3.190944E-7
-9.662000	-3.614696E-7
-9.656000	-5.052425E-7
-9.650000	-2.768356E-7
-9.644000	-4.501780E-7
-9.638000	-3.656605E-7
-9.632000	-2.853340E-7
-9.626000	-2.937159E-7
-9.620000	-2.472661E-7
-9.614000	-3.993046E-8
-9.608000	-1.160661E-7
-9.602000	-1.922017E-7
-9.596000	-1.584413E-7
-9.590000	-1.499429E-7
-9.584000	-3.275927E-7
-9.578000	-2.937159E-7
-9.572000	-3.190944E-7
-9.566000	-3.698515E-7
-9.560000	-3.994210E-7
-9.554000	-5.052425E-7
-9.548000	-2.218876E-7
-9.542000	-2.683373E-7
-9.536000	-3.064051E-7
-9.530000	-2.175802E-7
-9.524000	-2.472661E-7
-9.518000	-1.838198E-7
-9.512000	-1.287553E-7
