% Langmuir characteristic curve

% U (Volt)	I (A)
48.075001	-4.122267E-7
48.080002	-2.895249E-7
48.090000	-1.330627E-7
48.095001	-2.684537E-7
48.099998	-1.923181E-7
48.105000	-2.938323E-7
48.110001	-3.741588E-7
48.119999	-1.288718E-7
48.125000	-4.164176E-7
48.130001	-4.502945E-7
48.134998	-3.868481E-7
48.139999	-4.122267E-7
48.150002	-4.037283E-7
48.154999	-4.461035E-7
48.160000	-2.345769E-7
48.165001	-2.980232E-7
48.169998	-2.260786E-7
48.180000	-1.076842E-7
48.185001	4.027970E-8
48.189999	-1.288718E-7
48.195000	-1.499429E-7
48.200001	-2.176967E-7
48.209999	-2.768356E-7
48.215000	-3.487803E-7
48.220001	-5.771872E-7
48.224998	-4.376052E-7
48.230000	-3.995374E-7
48.240002	-3.656605E-7
48.244999	-3.402820E-7
48.250000	-1.203734E-7
48.255001	-2.938323E-7
48.259998	-3.149034E-7
48.270000	-1.796288E-7
48.275002	-1.584413E-7
48.279999	-2.218876E-7
48.285000	-3.107125E-7
48.290001	-2.303859E-7
48.299999	-3.910391E-7
48.305000	-4.714821E-7
48.310001	-5.813781E-7
48.314999	-4.122267E-7
48.320000	-4.291069E-7
48.330002	-3.402820E-7
48.334999	-4.249159E-7
48.340000	-2.557645E-7
48.345001	-2.430752E-7
48.349998	-2.091983E-7
48.360001	-2.980232E-7
48.365002	-9.918585E-8
48.369999	-2.514571E-7
48.375000	-1.203734E-7
48.384998	-2.387678E-7
48.389999	-2.811430E-7
48.395000	-4.461035E-7
48.400002	-5.222391E-7
48.404999	-4.671747E-7
48.415001	-5.264301E-7
48.419998	-4.122267E-7
48.424999	-3.868481E-7
48.430000	-3.529713E-7
48.435001	-2.472661E-7
48.445000	-3.065215E-7
48.450001	-1.330627E-7
48.455002	-1.415610E-7
48.459999	-1.542503E-7
48.465000	-9.499490E-8
48.474998	-1.245644E-7
48.480000	-3.234018E-7
48.485001	-2.599554E-7
48.490002	-2.218876E-7
48.494999	-4.249159E-7
48.505001	-4.544854E-7
48.509998	-3.995374E-7
48.514999	-3.487803E-7
48.520000	-3.572786E-7
48.525002	-3.319001E-7
48.535000	-2.514571E-7
48.540001	-1.542503E-7
48.544998	-1.838198E-7
48.549999	-8.230563E-8
48.555000	-1.415610E-7
48.564999	-1.457520E-7
48.570000	-3.319001E-7
48.575001	-3.741588E-7
48.580002	-3.783498E-7
48.584999	-4.207250E-7
48.595001	-4.671747E-7
48.599998	-2.599554E-7
48.605000	-4.249159E-7
48.610001	-3.360910E-7
48.615002	-2.768356E-7
48.625000	-3.741588E-7
48.630001	-2.007000E-7
48.634998	-2.641464E-7
48.639999	-1.161825E-7
48.645000	-1.415610E-7
48.654999	-1.669396E-7
48.660000	-2.641464E-7
48.665001	-1.118751E-7
48.669998	-3.529713E-7
48.674999	-2.811430E-7
48.685001	-3.529713E-7
48.689999	-5.728798E-7
48.695000	-4.207250E-7
48.700001	-3.572786E-7
48.705002	-2.387678E-7
48.715000	-1.584413E-7
48.720001	-9.499490E-8
48.724998	-2.260786E-7
48.730000	3.189780E-8
48.735001	-1.979060E-9
48.744999	-1.796288E-7
48.750000	-2.387678E-7
48.755001	-2.895249E-7
48.759998	-4.080357E-7
48.764999	-4.461035E-7
48.775002	-5.137408E-7
48.779999	-5.686888E-7
48.785000	-3.995374E-7
48.790001	-3.275927E-7
48.794998	-8.230563E-8
48.805000	-2.768356E-7
48.810001	-2.091983E-7
48.814999	1.490116E-8
48.820000	-2.811430E-7
48.825001	-9.080395E-8
48.834999	-2.853340E-7
48.840000	-3.275927E-7
