% Langmuir characteristic curve

% U (Volt)	I (A)
49.299999	-2.135057E-7
49.305000	-4.080357E-7
49.314999	-4.461035E-7
49.320000	-2.050074E-7
49.325001	-4.122267E-7
49.330002	-3.656605E-7
49.340000	-3.529713E-7
49.345001	-2.387678E-7
49.349998	-2.641464E-7
49.355000	-2.684537E-7
49.365002	-3.107125E-7
49.369999	-3.149034E-7
49.375000	-3.402820E-7
49.380001	-3.319001E-7
49.389999	-2.008164E-7
49.395000	-3.487803E-7
49.400002	-4.334142E-7
49.404999	-4.249159E-7
49.415001	-3.319001E-7
49.419998	-4.841713E-7
49.424999	-5.264301E-7
49.430000	-2.387678E-7
49.439999	-8.230563E-8
49.445000	-2.853340E-7
49.450001	-2.345769E-7
49.455002	-3.275927E-7
49.459999	-2.726447E-7
49.470001	-3.319001E-7
49.474998	-2.008164E-7
49.480000	-3.402820E-7
49.485001	-2.768356E-7
49.494999	-3.614696E-7
49.500000	-3.529713E-7
49.505001	-1.838198E-7
49.509998	-3.614696E-7
49.520000	-2.980232E-7
49.525002	-3.022142E-7
49.529999	-3.614696E-7
49.535000	-4.164176E-7
49.544998	-1.119915E-7
49.549999	-4.376052E-7
49.555000	-1.288718E-7
49.560001	-4.671747E-7
49.570000	-4.756730E-7
49.575001	-1.965091E-7
49.580002	-5.391194E-7
49.584999	-4.164176E-7
49.595001	-3.910391E-7
49.599998	-5.052425E-7
49.605000	-2.726447E-7
49.610001	-3.656605E-7
49.619999	-4.249159E-7
49.625000	-3.910391E-7
49.630001	-4.587928E-7
49.634998	-2.768356E-7
49.639999	-3.275927E-7
49.650002	-2.938323E-7
49.654999	-2.726447E-7
49.660000	-3.826572E-7
49.665001	-3.402820E-7
49.674999	-3.826572E-7
49.680000	-2.008164E-7
49.685001	-4.207250E-7
49.689999	-5.052425E-7
49.700001	-5.940674E-7
49.705002	-3.995374E-7
49.709999	-3.656605E-7
49.715000	-2.599554E-7
49.724998	-2.260786E-7
49.730000	-1.754379E-7
49.735001	-4.037283E-7
49.740002	-2.472661E-7
49.750000	-2.853340E-7
49.755001	-2.684537E-7
49.759998	-4.798640E-7
49.764999	-3.192108E-7
49.775002	-5.306210E-7
49.779999	-4.417961E-7
49.785000	-2.135057E-7
49.790001	-3.868481E-7
49.799999	-2.980232E-7
49.805000	-3.402820E-7
49.810001	-3.529713E-7
49.814999	-1.838198E-7
49.820000	-2.599554E-7
49.830002	-3.910391E-7
49.834999	-4.249159E-7
49.840000	-3.656605E-7
49.845001	-2.938323E-7
49.855000	-3.402820E-7
49.860001	-3.656605E-7
49.865002	-5.601905E-7
49.869999	-3.995374E-7
49.880001	-4.798640E-7
49.884998	-3.319001E-7
49.889999	-3.656605E-7
49.895000	-3.319001E-7
49.904999	-3.065215E-7
49.910000	-3.022142E-7
49.915001	-2.472661E-7
49.919998	-2.768356E-7
49.930000	-3.065215E-7
49.935001	-2.514571E-7
49.939999	-1.669396E-7
49.945000	-3.910391E-7
49.955002	-3.022142E-7
49.959999	-3.275927E-7
49.965000	-3.656605E-7
49.970001	-4.376052E-7
49.980000	-3.107125E-7
49.985001	-2.684537E-7
49.990002	-3.319001E-7
49.994999	-4.122267E-7
50.000000	-2.980232E-7
50.009998	-4.417961E-7
50.014999	-3.065215E-7
50.020000	-3.487803E-7
50.025002	-5.179318E-7
50.035000	-2.260786E-7
50.040001	-3.192108E-7
50.044998	-3.910391E-7
50.049999	-4.798640E-7
50.060001	-4.249159E-7
50.064999	-4.629837E-7
50.070000	-3.656605E-7
50.075001	-1.373701E-7
50.084999	-6.109476E-7
50.090000	-4.249159E-7
50.095001	-4.671747E-7
50.099998	-2.895249E-7
50.110001	-2.345769E-7
50.115002	-2.938323E-7
50.119999	-4.376052E-7
50.125000	-3.445894E-7
50.134998	-3.995374E-7
50.139999	-3.149034E-7
50.145000	-5.052425E-7
50.150002	-4.291069E-7
50.160000	-3.699679E-7
50.165001	-3.741588E-7
50.169998	-4.544854E-7
50.174999	-1.203734E-7
50.180000	-2.684537E-7
50.189999	-2.091983E-7
50.195000	-2.514571E-7
50.200001	-2.472661E-7
50.205002	-3.192108E-7
50.215000	-4.502945E-7
50.220001	-2.599554E-7
50.224998	-3.319001E-7
50.230000	-3.319001E-7
50.240002	-4.080357E-7
50.244999	-4.417961E-7
50.250000	-4.037283E-7
50.255001	-3.192108E-7
50.264999	-2.726447E-7
50.270000	-3.192108E-7
50.275002	-2.853340E-7
50.279999	-3.107125E-7
50.290001	-2.050074E-7
50.294998	-2.387678E-7
50.299999	-2.895249E-7
50.305000	-1.881272E-7
50.314999	-4.587928E-7
50.320000	-2.768356E-7
50.325001	-4.714821E-7
50.330002	-3.995374E-7
50.340000	-4.291069E-7
50.345001	-5.348120E-7
50.349998	-3.614696E-7
50.355000	-3.022142E-7
50.360001	-3.192108E-7
50.369999	-2.303859E-7
50.375000	-1.923181E-7
50.380001	-2.260786E-7
50.384998	-3.192108E-7
50.395000	-1.923181E-7
50.400002	-3.910391E-7
50.404999	-3.445894E-7
50.410000	-3.022142E-7
50.419998	-4.417961E-7
50.424999	-3.572786E-7
50.430000	-3.614696E-7
50.435001	-4.249159E-7
50.445000	-3.741588E-7
50.450001	-3.910391E-7
50.455002	-2.387678E-7
50.459999	-3.275927E-7
50.470001	-3.487803E-7
50.474998	-2.218876E-7
50.480000	-2.557645E-7
50.485001	-2.008164E-7
50.494999	-5.221227E-7
50.500000	-3.699679E-7
50.505001	-4.291069E-7
50.509998	-6.870832E-7
50.520000	-3.783498E-7
50.525002	-3.614696E-7
50.529999	-3.868481E-7
50.535000	-4.629837E-7
50.540001	-3.360910E-7
50.549999	-2.472661E-7
50.555000	-2.387678E-7
50.560001	-2.895249E-7
50.564999	-3.656605E-7
50.575001	-6.542541E-8
50.580002	-2.303859E-7
50.584999	-9.499490E-8
50.590000	-3.572786E-7
50.599998	-2.430752E-7
50.605000	-3.699679E-7
50.610001	-5.052425E-7
50.615002	-3.234018E-7
50.625000	-3.614696E-7
50.630001	-4.207250E-7
50.634998	-3.445894E-7
50.639999	-2.684537E-7
50.650002	-3.192108E-7
50.654999	-4.164176E-7
50.660000	-4.122267E-7
50.665001	-3.445894E-7
50.674999	-6.123446E-8
50.680000	-3.402820E-7
50.685001	-2.218876E-7
50.689999	-2.514571E-7
50.700001	-2.684537E-7
50.705002	-1.500593E-7
50.709999	-4.164176E-7
50.715000	-3.614696E-7
50.720001	-1.711305E-7
50.730000	-3.487803E-7
50.735001	-3.614696E-7
50.740002	-4.671747E-7
50.744999	-2.599554E-7
50.755001	-2.684537E-7
50.759998	-2.303859E-7
50.764999	-2.091983E-7
50.770000	-8.230563E-8
50.779999	-3.402820E-7
50.785000	-3.868481E-7
50.790001	-2.768356E-7
50.794998	-4.080357E-7
50.805000	-6.617047E-7
50.810001	-3.783498E-7
50.814999	-2.135057E-7
50.820000	-1.627486E-7
50.830002	-4.968606E-7
50.834999	-3.192108E-7
50.840000	-2.768356E-7
50.845001	-1.965091E-7
50.855000	-4.207250E-7
50.860001	-1.838198E-7
50.865002	-2.514571E-7
50.869999	-3.741588E-7
50.880001	-3.275927E-7
50.884998	-1.415610E-7
50.889999	-5.306210E-7
50.895000	-3.065215E-7
50.900002	-3.529713E-7
50.910000	-1.754379E-7
50.915001	-3.572786E-7
50.919998	-2.684537E-7
50.924999	-3.192108E-7
50.935001	-3.783498E-7
50.939999	-3.995374E-7
50.945000	-3.107125E-7
50.950001	-3.699679E-7
50.959999	-2.430752E-7
50.965000	-2.726447E-7
50.970001	-2.684537E-7
50.974998	-1.288718E-7
50.985001	-4.080357E-7
50.990002	-4.544854E-7
50.994999	-3.656605E-7
51.000000	-3.826572E-7
51.009998	-2.768356E-7
51.014999	-2.853340E-7
51.020000	-2.726447E-7
51.025002	-2.514571E-7
51.035000	-2.008164E-7
51.040001	-2.091983E-7
51.044998	-1.923181E-7
51.049999	-2.768356E-7
51.060001	-3.699679E-7
51.064999	-1.373701E-7
51.070000	-3.699679E-7
51.075001	-3.614696E-7
51.080002	-3.910391E-7
51.090000	-1.754379E-7
51.095001	-4.164176E-7
51.099998	-6.067567E-7
51.105000	-3.741588E-7
51.115002	-2.599554E-7
51.119999	-3.107125E-7
51.125000	-3.022142E-7
51.130001	-2.472661E-7
51.139999	-2.008164E-7
51.145000	-2.430752E-7
51.150002	-3.149034E-7
