 0.28     52.69   -0.0425
 0.32     57.17   -0.0363
 0.36     61.77   -0.0296
 0.40     65.50   -0.0239
 0.44     68.84   -0.0171
 0.48     72.86   -0.0119
 0.52     78.28   -0.0066
 0.56     81.56   0.0010
 0.60     84.77   0.0074
 0.64     88.92   0.0151
 0.68     93.81   0.0217
 0.72     96.86   0.0285
 0.76    102.50   0.0364
 0.80    107.17   0.0448
 0.84    111.36   0.0498
 0.88    115.25   0.0566
 0.92    120.18   0.0623
 0.96    125.01   0.0673
 1.00    130.46   0.0723
 1.04    135.06   0.0750
 1.08    138.60   0.0795
 1.12    143.43   0.0831
 1.16    148.36   0.0876
 1.20    152.51   0.0904
 1.24    157.44   0.0943
 1.28    162.11   0.0964
 1.32    166.16   0.1003
 1.36    172.71   0.1033
 1.40    175.96   0.1077
 1.44    181.05   0.1096
 1.48    186.30   0.1122
 1.52    190.13   0.1155
 1.56    194.86   0.1182
 1.60    200.05   0.1220
 1.64    205.30   0.1230
 1.68    211.04   0.1253
 1.72    215.42   0.1289
 1.76    219.35   0.1321
 1.80    224.60   0.1351
 1.84    228.65   0.1365
 1.88    234.00   0.1382
 1.92    238.48   0.1414
 1.96    242.86   0.1452
 2.00    248.08   0.1461
 1.96    247.85   0.1470
 1.92    245.42   0.1458
 1.88    240.26   0.1451
 1.84    235.36   0.1440
 1.80    231.31   0.1431
 1.76    224.18   0.1398
 1.72    219.90   0.1394
 1.68    213.96   0.1369
 1.64    207.80   0.1356
 1.60    202.16   0.1344
 1.56    195.61   0.1323
 1.52    190.55   0.1303
 1.48    183.90   0.1282
 1.44    179.10   0.1264
 1.40    172.62   0.1237
 1.36    166.06   0.1223
 1.32    159.94   0.1192
 1.28    153.32   0.1178
 1.24    148.23   0.1159
 1.20    141.58   0.1130
 1.16    135.97   0.1103
 1.12    129.42   0.1067
 1.08    125.37   0.1050
 1.04    117.97   0.1019
 1.00    112.62   0.1004
 0.96    107.47   0.0963
 0.92    101.53   0.0942
 0.88     96.67   0.0907
 0.84     91.19   0.0875
 0.80     85.28   0.0848
 0.76     79.71   0.0816
 0.72     73.55   0.0783
 0.68     69.88   0.0755
 0.64     63.69   0.0728
 0.60     59.15   0.0688
 0.56     52.24   0.0664
 0.52     47.86   0.0611
 0.48     42.71   0.0577
 0.44     37.71   0.0539
 0.40     32.43   0.0503
 0.36     26.20   0.0462
 0.32     21.66   0.0419
 0.28     18.09   0.0383
 0.24     12.51   0.0313
 0.20      6.58   0.0207
 0.16      2.01   0.0217
 0.12     -2.92   0.0197
 0.08     -7.43   0.0131
 0.04    -12.23   0.0078
 0.00    -16.09   0.0008
-0.04    -20.85   -0.0033
-0.08    -24.58   -0.0097
-0.12    -28.54   -0.0140
-0.16    -33.70   -0.0203
-0.20    -37.10   -0.0271
-0.24    -40.99   -0.0320
-0.28    -45.11   -0.0377
-0.32    -49.78   -0.0436
-0.36    -52.73   -0.0497
-0.40    -56.53   -0.0557
-0.44    -61.13   -0.0624
-0.48    -64.31   -0.0674
-0.52    -68.30   -0.0747
-0.56    -71.67   -0.0822
-0.60    -77.48   -0.0889
-0.64    -81.14   -0.0956
-0.68    -84.35   -0.1042
-0.72    -89.60   -0.1130
-0.76    -93.04   -0.1221
-0.80    -98.00   -0.1314
-0.84   -102.06   -0.1370
-0.88   -107.73   -0.1443
-0.92   -112.01   -0.1495
-0.96   -116.03   -0.1550
-1.00   -120.80   -0.1591
-1.04   -125.34   -0.1633
-1.08   -130.63   -0.1668
-1.12   -134.74   -0.1712
-1.16   -139.77   -0.1741
-1.20   -143.79   -0.1772
-1.24   -148.53   -0.1814
-1.28   -153.91   -0.1839
-1.32   -158.58   -0.1865
-1.36   -162.54   -0.1904
-1.40   -168.11   -0.1931
-1.44   -172.07   -0.1970
-1.48   -178.04   -0.1987
-1.52   -181.64   -0.2014
-1.56   -188.38   -0.2045
-1.60   -192.63   -0.2078
-1.64   -198.66   -0.2103
-1.68   -203.49   -0.2122
-1.72   -208.29   -0.2142
-1.76   -213.00   -0.2175
-1.80   -218.41   -0.2193
-1.84   -222.85   -0.2221
-1.88   -228.50   -0.2246
-1.92   -232.87   -0.2269
-1.96   -237.61   -0.2280
-2.00   -242.21   -0.2301
